"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"TG 56_5",355430.55585346,893324.137877715,893324.137877715,528928.358604734,1659805.95321523,2361033.38820366,1094226.2079901,1220538.32809233
"TG 60_7",19516.8618973552,41648.3585519013,57251.6074609001,20472.7100910555,85119.4370989657,111158.332499694,68377.4265053067,65985.9527328861
"TG 54_9",11012.8127589136,138838.766552366,90872.1535862592,9852.99982527622,63912.7748038651,58522.2469545577,72698.9541535975,69075.0141810134
"TG 46_3",174653.851017311,428208.362204687,355430.55585346,50916.1746091036,119146.889017984,69075.0141810134,154467.700290747,169004.920664712
"TG 48_0",56266.2557345703,29695.7172764468,20649.6422341141,7296.91110402939,15185.1170197429,30670.7043265908,11766.433221824,11012.8127589136
"TG 64_15",1393.33289572531,2510.72455565872,801.32014527493,512.224221536547,4251.26451468607,3190.39601988978,2724.5793195552,3460.63880356535
"TG 62_10",2537.35150865498,7006.97272119885,7405.07584755638,4740.58120621564,20649.6422341141,21891.214775356,9745.72162595804,10438.2833045293
"TG 58_12",8963.20183685301,26025.0430099942,13968.6818038262,1810.23191887863,33158.4929006148,24103.5313144553,25038.7220317533,35341.5189546025
"TG 48_1",96776.1655260265,63912.7748038651,37236.1889931239,12960.1580578633,37024.2216409409,42289.2103262086,31834.6772680668,38254.2056444587
"TG 46_0",83607.4237730397,14852.7118496099,18948.9796782094,14544.4548822239,8618.70487840286,8867.30103392666,1810.23191887863,4942.01514868249
"TG 52_0",274042.873629878,178098.597961836,146684.209558101,144037.791465528,219895.798058679,169004.920664712,117151.06355283,113815.049295875
"TG 52_2",10043.2766494492,11707.0603577913,6670.95130253294,639.648945546397,12265.7524091103,4816.92661576776,7989.04291578823,17417.3638930097
"TG 52_1",3630410.70849431,1891315.00930159,2105833.86715036,1509678.80795524,2006486.5564712,2745991.01928605,1659805.95321523,1344746.17238693
"TG 60_6",19986.3389730458,37622.2355018158,47727.9679118561,11850.8956648633,80019.2865962125,62697.4706732821,59923.9218195733,49095.6636716867
"TG 50_1",44779.6960547522,21281.716105718,12483.9920387019,3793.73605084512,13794.9987875219,13794.9987875219,24103.5313144553,40530.7723909027
"TG 44_2",127762.761999658,209728.588613599,224515.234726437,30050.1632857825,44024.0922561105,32877.522425997,64931.7923032862,86390.6868003689
"TG 62_14",8389.90272731045,14544.4548822239,11850.8956648633,5641.91454082801,36276.3300613752,37236.1889931239,36276.3300613752,38794.2625867384
"TG 64_14",1317.34897814317,1699.64212798452,2018.09652912973,1235.15002263905,5753.94456184644,5753.94456184644,2912.05931400908,3150.94665301451
"TG 40_1",26025.0430099942,7486.03814800902,10217.7567972871,10827.3663226472,5004.0916647346,3947.68276337239,2422.58127522665,2831.78157646371
"TG 58_5",89054.874745338,109779.628932065,149475.507196352,81047.2777540216,300594.491324654,412431.667696579,182013.062898843,246780.912515554
"TG 62_9",2510.72455565872,6302.67907815243,8723.0067720296,2850.89184530722,19627.1270103753,16742.6095476278,7092.48104035762,6670.95130253294
"TG 56_3",1772184.27558777,828167.217423425,616746.36040637,365926.886783037,1300876.63591984,1659805.95321523,1162176.38646214,844084.566491932
