"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"MG 16:0"," [M+Li]+@2.79",20873.1972125,37669.1065354167,23233.8706583333,47678.7511041667,22309.769875,45542.9782166667,40094.60165625,21420.783355625,30739.0435416667,23233.8706583333,20381.8806229167,21147.9798,23587.3646729167,25194.7908854167,16060.272025,38113.9234583333,18902.8429770833,28943.911,26523.0429802083,22665.9946375,37669.1065354167,35518.8674583333,27178.2921166667,35132.43426875,30346.8276920833,46681.8105625,36301.3078958333,27589.69850625,31880.2057020833,19891.18345625,27178.2921166667,31125.6742291667,28196.1858279167,34761.9740416667,26274.7298125,37669.1065354167,43385.1372083333,45542.9782166667,40845.2382083333,34761.9740416667,43385.1372083333,54058.5441875,44412.8627791667,55420.7999375,44412.8627791667,52558.7783958333,53090.3195625,33253.4282083333
"MG 16:0"," [M+NH4]+@2.90",518917.9395625,393735.844395833,642838.29875,642838.29875,558685.755833333,1223395.68479167,964273.88125,605053.808916667,468410.748333333,695841.508541667,619057.386041667,642838.29875,642838.29875,593920.3375,748741.774375,895955.378125,675131.430625,824440.960208333,372957.190208333,336764.72075,1286642.34677083,850065.198958333,619057.386041667,352193.677083333,1139996.43708333,1182930.09916667,964273.88125,895955.378125,871241.879375,695841.508541667,695841.508541667,547255.891083333,918030.559791667,824440.960208333,713392.294791667,939173.600416667,939173.600416667,713392.294791667,800581.565833333,964273.88125,713392.294791667,1669430.43279167,1182930.09916667,1329791.351875,1020554.8875,1020554.8875,1139996.43708333,748741.774375
"MG 17:0"," [M+Li]+@3.28",16060.272025,13100.4314779167,14685.4924270833,23587.3646729167,11797.6597133333,24856.5608154167,24240.4216354167,15625.6791254167,15625.6791254167,13955.2876958333,13793.9498520833,15625.6791254167,14685.4924270833,13793.9498520833,17086.0433333333,20381.8806229167,10804.934955625,16456.3332770833,15069.44705625,12521.1103520833,18674.26483125,18674.26483125,22899.858670625,16256.69031875,20146.66125,25194.7908854167,25194.7908854167,17086.0433333333,21690.7638125,17966.8428285417,15253.59856375,20873.1972125,13472.613525,16698.2329104167,12521.1103520833,17713.37201125,24856.5608154167,24240.4216354167,23233.8706583333,18439.56135,22899.858670625,35996.6929583333,23233.8706583333,27589.69850625,30022.8413104167,30022.8413104167,37264.5128958333,23233.8706583333
"MG 18:0"," [M+Li]+@3.66",43385.1372083333,84437.0173333333,47678.7511041667,87322.0377916667,46681.8105625,97589.85725,74338.4274791667,35132.43426875,67188.4175833333,52000.5561458333,48247.6582083333,52558.7783958333,54058.5441875,48247.6582083333,38819.6143145833,83442.3537291667,40094.60165625,53090.3195625,60452.2882291667,46056.3711902083,85167.3830833333,79503.6455208333,57334.1877083333,77773.9535833333,62528.8019791667,90931.5903541667,76428.0910858333,67928.8432916667,69306.7283541667,59215.9472708333,50898.3501458333,52000.5561458333,58418.9196458333,52558.7783958333,49216.6025833333,70087.349375,78549.2828541667,87322.0377916667,69306.7283541667,77773.9535833333,84437.0173333333,105478.261166667,70833.587375,110340.330791667,98488.9984166667,93402.3804166667,112835.511583333,57334.1877083333
"MG 18:0"," [M+NH4]+@3.91",1669430.43279167,2591701.14645833,1813130.91208333,2780240.528125,1600816.26833333,4012036.635,2780240.528125,1750732.02770833,1539471.70125,2016898.649375,1750732.02770833,1669430.43279167,1669430.43279167,1600816.26833333,1600816.26833333,3219384.37625,1871071.78145833,2090641.86958333,2165078.83958333,1871071.78145833,3374869.32333333,2911816.0125,2165078.83958333,2016898.649375,2911816.0125,3064562.81791667,2780240.528125,2365270.17333333,2471398.25833333,2264806.68870833,2090641.86958333,2090641.86958333,2471398.25833333,3064562.81791667,2471398.25833333,2671641.55791667,3064562.81791667,3219384.37625,2264806.68870833,3219384.37625,2591701.14645833,3219384.37625,3219384.37625,3064562.81791667,3064562.81791667,3064562.81791667,3576552.668125,2471398.25833333
"MG 18:1"," [M+NH4]+@3.08",59918.9448958333,52558.7783958333,61941.7941666667,98488.9984166667,68491.3312083333,114033.618104167,101744.752875,62528.8019791667,53090.3195625,88328.4516041667,73548.6860625,69306.7283541667,70087.349375,56134.2555625,65524.2362916667,101744.752875,65524.2362916667,72765.470375,48811.9424395833,47678.7511041667,127907.580645833,98488.9984166667,89785.6260833333,49724.7607916667,114033.618104167,124788.458166667,106572.533145833,107649.473770833,105478.261166667,79503.6455208333,76428.0910858333,63985.9620833333,92192.15425,93402.3804166667,79503.6455208333,119817.908875,117087.23825,93402.3804166667,93402.3804166667,115677.330875,87322.0377916667,171582.499145833,139969.648395833,148761.655333333,112835.511583333,102812.893875,137923.558833333,82524.577875
"MG 18:2"," [M+NH4]+@2.41",17279.6473875,17455.5368979167,16060.272025,19349.0267854167,23896.8732708333,33253.4282083333,23896.8732708333,25623.082,20146.66125,20652.5832645833,17455.5368979167,14357.2209229167,21690.7638125,17279.6473875,20873.1972125,24856.5608154167,21690.7638125,21690.7638125,20873.1972125,17086.0433333333,33753.5376708333,38489.1075625,24240.4216354167,16060.272025,24240.4216354167,25967.2039708333,17713.37201125,26523.0429802083,35996.6929583333,22041.1550416667,22309.769875,26274.7298125,13955.2876958333,30739.0435416667,31880.2057020833,34761.9740416667,53476.7067916667,30022.8413104167,25967.2039708333,25623.082,25967.2039708333,44955.9560208333,22665.9946375,33253.4282083333,33753.5376708333,28557.1332383333,30739.0435416667,20381.8806229167
"MG 19:0"," [M+NH4]+@4.27",4110.15130833333,4431.5801955625,2814.290358875,5563.45152708333,2105.97961635417,5687.5228625,8510.12641710417,4431.5801955625,2679.58472916667,4590.27787916667,4431.5801955625,4260.46825625,3702.88476222917,3152.55378541667,2679.58472916667,6074.6298875,3702.88476222917,4110.15130833333,4788.84555208333,2105.97961635417,9807.16972916667,7160.74577333333,5563.45152708333,2814.290358875,6074.6298875,6571.39565416667,5964.098125,5563.45152708333,6388.55670208333,5781.85667220833,3533.26275416667,3886.24983541667,6976.185739625,4788.84555208333,6712.92034166667,8380.37425208333,5563.45152708333,8239.51337916667,6074.6298875,7487.6791625,6074.6298875,11797.6597133333,10173.5356083333,11271.4891083333,9643.41125625,8510.12641710417,11451.6989166667,6843.45225833333
"MG 20:0"," [M+NH4]+@4.74",37264.5128958333,27589.69850625,47125.753125,48247.6582083333,30022.8413104167,70833.587375,73548.6860625,36301.3078958333,25967.2039708333,38113.9234583333,34367.3447854167,36706.7804583333,35996.6929583333,41742.3810208333,38489.1075625,54058.5441875,34761.9740416667,37669.1065354167,22899.858670625,22899.858670625,80481.6275416667,53476.7067916667,42164.6219166667,26523.0429802083,59215.9472708333,83442.3537291667,56134.2555625,47678.7511041667,57334.1877083333,33753.5376708333,37264.5128958333,37264.5128958333,56636.005875,48811.9424395833,47125.753125,53476.7067916667,57334.1877083333,56636.005875,49216.6025833333,69306.7283541667,49216.6025833333,88328.4516041667,71542.9390208333,84437.0173333333,49724.7607916667,60452.2882291667,90931.5903541667,50262.1638541667
"MG 20:4"," [M+NH4]+@2.22",25194.7908854167,7160.74577333333,22899.858670625,9485.70386710417,20873.1972125,21147.9798,14685.4924270833,19891.18345625,18902.8429770833,10481.4209958333,21420.783355625,31880.2057020833,19641.05985625,26523.0429802083,18902.8429770833,21690.7638125,38819.6143145833,31491.0594625,16698.2329104167,22309.769875,31880.2057020833,37669.1065354167,35132.43426875,21690.7638125,45542.9782166667,7782.68599375,20146.66125,14132.63154375,32726.7258375,21147.9798,12371.68410625,19891.18345625,1947.98210416667,1543.80896666667,11797.6597133333,1947.98210416667,10929.9068270833,2956.38965208333,2814.290358875,2814.290358875,10341.8598477708,3886.24983541667,1947.98210416667,1708.96102291667,5687.5228625,2105.97961635417,3533.26275416667,4788.84555208333
"MG 21:0"," [M+NH4]+@1.95",1309.33436666667,3367.35395625,2679.58472916667,4590.27787916667,1543.80896666667,4788.84555208333,5037.02621591667,2454.35246389583,2105.97961635417,4110.15130833333,2679.58472916667,2814.290358875,1947.98210416667,593.587647833333,1104.16017083333,5363.15487083333,593.587647833333,1309.33436666667,2274.71810547917,593.587647833333,9353.65248333333,3367.35395625,3152.55378541667,6074.6298875,5964.098125,10173.5356083333,4260.46825625,4110.15130833333,5563.45152708333,3533.26275416667,2956.38965208333,892.096423479167,5687.5228625,2956.38965208333,5037.02621591667,4590.27787916667,6976.185739625,6712.92034166667,4431.5801955625,4110.15130833333,5205.36422291667,12733.7135229167,9807.16972916667,11067.97041875,5781.85667220833,7160.74577333333,7782.68599375,2454.35246389583
"MG 21:0"," [M+NH4]+@5.20",2956.38965208333,1309.33436666667,2454.35246389583,2454.35246389583,2679.58472916667,4431.5801955625,4590.27787916667,1947.98210416667,2274.71810547917,2274.71810547917,1104.16017083333,1309.33436666667,2105.97961635417,2679.58472916667,2956.38965208333,1947.98210416667,1947.98210416667,2105.97961635417,1543.80896666667,1104.16017083333,3702.88476222917,2956.38965208333,2454.35246389583,1947.98210416667,2454.35246389583,2679.58472916667,2679.58472916667,3152.55378541667,3702.88476222917,1708.96102291667,1104.16017083333,2679.58472916667,3367.35395625,2814.290358875,2454.35246389583,4431.5801955625,2814.290358875,1543.80896666667,3702.88476222917,3886.24983541667,4431.5801955625,7317.37660625,5563.45152708333,7782.68599375,4260.46825625,2814.290358875,6226.62668752083,3152.55378541667
"MG 22:0"," [M+NH4]+@5.63",40450.5103958333,18902.8429770833,42164.6219166667,32726.7258375,30739.0435416667,40450.5103958333,33753.5376708333,40845.2382083333,25623.082,28557.1332383333,35132.43426875,30022.8413104167,50898.3501458333,31491.0594625,35996.6929583333,32726.7258375,30346.8276920833,29326.2607185417,21147.9798,24566.8745625,38489.1075625,33753.5376708333,28196.1858279167,18439.56135,27589.69850625,35132.43426875,34367.3447854167,29326.2607185417,30739.0435416667,27868.1684854167,28557.1332383333,18902.8429770833,30739.0435416667,36301.3078958333,40450.5103958333,39680.7247291667,40450.5103958333,26274.7298125,36706.7804583333,43935.3072708333,31880.2057020833,46056.3711902083,46681.8105625,41274.0413958333,40450.5103958333,31125.6742291667,49724.7607916667,29326.2607185417
"MG 23:0"," [M+NH4]+@5.98",1543.80896666667,1708.96102291667,1947.98210416667,2274.71810547917,1309.33436666667,4590.27787916667,3702.88476222917,2814.290358875,1543.80896666667,3152.55378541667,593.587647833333,1104.16017083333,1104.16017083333,1947.98210416667,892.096423479167,2454.35246389583,2956.38965208333,1104.16017083333,2105.97961635417,1947.98210416667,2679.58472916667,3533.26275416667,3367.35395625,1104.16017083333,4110.15130833333,4590.27787916667,4110.15130833333,3702.88476222917,2274.71810547917,2105.97961635417,3367.35395625,2956.38965208333,3533.26275416667,5037.02621591667,5205.36422291667,3702.88476222917,4590.27787916667,8679.75186597917,4110.15130833333,6976.185739625,2105.97961635417,9485.70386710417,5205.36422291667,10929.9068270833,3367.35395625,3886.24983541667,5781.85667220833,6388.55670208333
"PC 15:0"," [M+H]+@1.21",59215.9472708333,47125.753125,70833.587375,102812.893875,49724.7607916667,96618.0979583333,102812.893875,55420.7999375,61230.7372083333,67928.8432916667,57840.8919375,64785.3328333333,71542.9390208333,50262.1638541667,63985.9620833333,110340.330791667,57840.8919375,77773.9535833333,40450.5103958333,44955.9560208333,133725.740541667,114033.618104167,90931.5903541667,67188.4175833333,90931.5903541667,157997.2889375,99585.2541875,95637.5254583333,85167.3830833333,54641.9437291667,83442.3537291667,74925.1893541667,83442.3537291667,68491.3312083333,69306.7283541667,122747.910791667,146980.069479167,94455.8167916667,86440.493875,101744.752875,107649.473770833,179201.971395833,121385.01425,151226.822979167,142519.639270833,127907.580645833,142519.639270833,84437.0173333333
"PC 19:1"," [M+H]+@1.91",3152.55378541667,7782.68599375,6571.39565416667,4110.15130833333,5687.5228625,5563.45152708333,7160.74577333333,4590.27787916667,4431.5801955625,7160.74577333333,6843.45225833333,2454.35246389583,4590.27787916667,4110.15130833333,7160.74577333333,7160.74577333333,5687.5228625,5964.098125,5363.15487083333,3702.88476222917,11271.4891083333,6074.6298875,8851.44019166667,5687.5228625,9015.43388622917,11641.3961297917,4788.84555208333,5687.5228625,6843.45225833333,5037.02621591667,5037.02621591667,4590.27787916667,7317.37660625,10173.5356083333,6976.185739625,6388.55670208333,7782.68599375,7160.74577333333,9015.43388622917,13617.5047666667,12208.0570270833,15866.414525,13955.2876958333,6843.45225833333,14685.4924270833,9807.16972916667,10804.934955625,6226.62668752083
"PC 28:0"," [M+H]+@5.44",388219.817041667,57840.8919375,352193.677083333,85167.3830833333,296712.433125,198741.263020833,72765.470375,271119.96925,233211.262916667,130540.979770833,188194.112895833,237707.7926875,283713.82425,237707.7926875,352193.677083333,97589.85725,165482.409145833,151226.822979167,59918.9448958333,107649.473770833,36301.3078958333,53090.3195625,76428.0910858333,56134.2555625,77773.9535833333,54058.5441875,129259.268333333,70087.349375,51494.8755833333,83442.3537291667,106572.533145833,85167.3830833333,47125.753125,67188.4175833333,86440.493875,67188.4175833333,49724.7607916667,34761.9740416667,50898.3501458333,37669.1065354167,53090.3195625,34761.9740416667,45542.9782166667,29326.2607185417,32726.7258375,32726.7258375,23233.8706583333,35132.43426875
"PC 28:0"," [M+Na]+@5.42",11271.4891083333,9485.70386710417,11641.3961297917,5781.85667220833,11067.97041875,10804.934955625,5781.85667220833,11797.6597133333,21690.7638125,5563.45152708333,11067.97041875,13472.613525,14897.7999666667,10804.934955625,9015.43388622917,4788.84555208333,8679.75186597917,7782.68599375,5687.5228625,8851.44019166667,6226.62668752083,1708.96102291667,4260.46825625,4431.5801955625,5563.45152708333,6388.55670208333,8064.09285727083,6976.185739625,3533.26275416667,5205.36422291667,7639.03570520833,4788.84555208333,5037.02621591667,4590.27787916667,5964.098125,5363.15487083333,2679.58472916667,4110.15130833333,6226.62668752083,3367.35395625,4590.27787916667,1708.96102291667,5687.5228625,2454.35246389583,5363.15487083333,2679.58472916667,2105.97961635417,4431.5801955625
"PC 29:0"," [M+H]+@5.80",131894.133770833,66285.647119375,160780.199875,82524.577875,155197.662166667,168578.480083333,63370.7477291667,139969.648395833,142519.639270833,106572.533145833,97589.85725,133725.740541667,148761.655333333,107649.473770833,104200.522958333,112835.511583333,110340.330791667,127907.580645833,67928.8432916667,85167.3830833333,49724.7607916667,52000.5561458333,71542.9390208333,40845.2382083333,60452.2882291667,89785.6260833333,78549.2828541667,49724.7607916667,46681.8105625,66285.647119375,81845.5188958333,61230.7372083333,62528.8019791667,115677.330875,114033.618104167,115677.330875,108870.446270833,73548.6860625,77773.9535833333,88328.4516041667,82524.577875,95637.5254583333,87322.0377916667,38819.6143145833,72765.470375,74338.4274791667,42716.663326875,76428.0910858333
"PC 30:1"," [M+H]+@5.60",493910.028604167,130540.979770833,518917.9395625,139969.648395833,361526.916875,220360.636208333,104200.522958333,404244.566666667,399230.988541667,256699.1536875,312966.80075,381264.366666667,452582.675208333,312966.80075,459494.973958333,129259.268333333,312966.80075,224222.190395833,96618.0979583333,184886.350125,47678.7511041667,77773.9535833333,110340.330791667,67928.8432916667,127907.580645833,81845.5188958333,224222.190395833,98488.9984166667,80481.6275416667,97589.85725,144945.939479167,106572.533145833,130540.979770833,173720.010708333,204916.895395833,184886.350125,110340.330791667,74338.4274791667,112835.511583333,100629.472854167,122747.910791667,85167.3830833333,127907.580645833,73548.6860625,80481.6275416667,76428.0910858333,38113.9234583333,99585.2541875
"PC 30:1"," [M+Na]+@5.66",7639.03570520833,12371.68410625,15866.414525,7160.74577333333,10804.934955625,10661.0348708333,10804.934955625,10661.0348708333,18439.56135,11641.3961297917,16456.3332770833,18674.26483125,22309.769875,5687.5228625,11797.6597133333,8380.37425208333,12920.11145,7897.77755979167,13100.4314779167,8679.75186597917,9970.67592916667,5037.02621591667,7897.77755979167,5363.15487083333,11797.6597133333,7487.6791625,9643.41125625,14542.8062291667,8679.75186597917,9970.67592916667,14685.4924270833,10481.4209958333,14357.2209229167,17279.6473875,6388.55670208333,8239.51337916667,4110.15130833333,10481.4209958333,5563.45152708333,7897.77755979167,6388.55670208333,8064.09285727083,7639.03570520833,7897.77755979167,8851.44019166667,18902.8429770833,12371.68410625,7160.74577333333
"PC 30:3"," [M+H]+@5.46",13955.2876958333,5687.5228625,10929.9068270833,5037.02621591667,7897.77755979167,11451.6989166667,6388.55670208333,12371.68410625,16060.272025,5205.36422291667,11451.6989166667,7487.6791625,12371.68410625,10661.0348708333,8239.51337916667,9485.70386710417,7897.77755979167,6226.62668752083,4590.27787916667,7317.37660625,8510.12641710417,1543.80896666667,5037.02621591667,4590.27787916667,5781.85667220833,8510.12641710417,8679.75186597917,5205.36422291667,4260.46825625,4788.84555208333,5964.098125,5964.098125,6226.62668752083,3702.88476222917,6074.6298875,5037.02621591667,593.587647833333,2679.58472916667,5037.02621591667,5781.85667220833,5037.02621591667,5563.45152708333,3533.26275416667,2814.290358875,3886.24983541667,7639.03570520833,8380.37425208333,3702.88476222917
