"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"DG 34:5"," [M+NH4]+@6.56",33546.7016666667,39263.0399625,45925.7530416667,118357.5258125,72813.4218333333,53000.0483541667,40522.6794583333,36045.0457083333,32866.1555895833,34538.0009583333,58134.21025,40179.6011458333,28004.9006875,29220.6867291667,13002.3994166667,26129.4248958333,19697.8504458333,13579.1422708333,10184.4060958333,15562.1559541667,11926.43081,22616.5221875,7843.24409583333,11472.6489708333,14342.9598458333,106170.603875,67747.4288125,54933.5999166667,61832.124,69704.9708958333,33546.7016666667,68978.1506041667,55978.3058229167,50392.7805833333,40179.6011458333,38487.0333208333,112705.888666667,19522.6154833333,33546.7016666667,57018.5526041667,77276.4849583333,20484.5264979167,19195.0620604167,16135.3973,14064.3896629167,23533.94505,19522.6154833333,25893.6357083333
"DG 35:1"," [M+NH4]+@8.18",74981.0155,118357.5258125,67062.2023958333,54056.9692291667,71443.2747291667,98260.5272916667,122037.462229167,70793.0847708333,61832.124,195306.731166667,116209.972020833,132221.413625,140934.707875,91267.0604375,86100.349,116209.972020833,370379.0025625,124789.6565625,237110.687416667,110484.336125,159275.822979167,115087.080233333,314675.687166667,251586.82925,289788.032708333,74981.0155,93105.01275,146786.310625,73577.7543125,95387.1177916667,117290.30725,142458.392583333,116209.972020833,237110.687416667,234338.076875,212835.157083333,332265.799541667,84577.2832708333,105160.493645833,113892.5068125,212835.157083333,136445.227458333,76601.1022291667,45925.7530416667,216337.379395833,133741.036666667,95387.1177916667,106170.603875
"DG 35:2"," [M+NH4]+@7.80",380563.533541667,587619.085,374936.764166667,280419.571875,318394.531166667,456173.3075,573064.356708333,318394.531166667,280419.571875,1087743.68083333,663859.14625,550701.4945,550701.4945,510970.744375,385925.4746875,380563.533541667,1124093.27333333,580724.166875,869496.868979167,436596.567083333,573064.356708333,471412.009375,1003414.468125,858783.875208333,1067423.18770833,231540.946,239866.185,510970.744375,280419.571875,296277.1863125,573064.356708333,594842.338770833,471412.009375,1019271.50145833,895540.258083333,884037.740208333,1272270.6175,327795.408125,354733.179229167,522700.307916667,838007.397291667,340717.077645833,200137.63291875,180189.547083333,1003414.468125,478692.1775,393158.979541667,608026.225625
"DG 35:3"," [M+NH4]+@7.41",428660.119354167,385925.4746875,436596.567083333,277420.449958333,327795.408125,510970.744375,528776.66375,354733.179229167,248330.808395833,478692.1775,465581.6614375,385925.4746875,449228.08875,307558.430791667,307558.430791667,245794.828541667,296277.1863125,323138.7884375,259738.714166667,360924.114875,310888.675166667,251586.82925,280419.571875,310888.675166667,478692.1775,253710.470958333,231540.946,228379.897395833,269992.248958333,239866.185,505749.395,587619.085,374936.764166667,478692.1775,528776.66375,398215.871,733277.282333333,176284.2899375,283523.413333333,332265.799541667,536572.832708333,234338.076875,193173.003604167,159275.822979167,365470.947354167,327795.408125,253710.470958333,234338.076875
"DG 35:4"," [M+NH4]+@7.07",33884.0157104167,46438.342625,66545.5362708333,77957.8695416667,56448.8900208333,54408.5441666667,63084.456975,57018.5526041667,39748.0320229167,21096.0139166667,53000.0483541667,40902.67475,31470.8197414583,28004.9006875,10323.214229375,9312.20374791667,13299.2098845833,15945.6565854167,23050.0030583333,17488.1589520833,10753.284748125,48282.8317916667,9762.6391775,15226.0996875,15382.4757354167,86886.1107916667,28576.6310625,44162.0178125,55444.2193541667,83722.803875,61206.8063333333,93946.0163125,78770.529875,74218.3927916667,81957.5792083333,38822.9027708333,116209.972020833,24843.3131041667,30924.6930833333,40902.67475,94730.1410208333,61832.124,21096.0139166667,41326.721875,8820.81390208333,53000.0483541667,49182.1519375,49516.796725
"DG 36:0"," [M+NH4]+@8.88",18729.967825,49182.1519375,11063.55991875,8301.19985645833,17811.1429791667,22145.0118125,25594.5102708333,17811.1429791667,20484.5264979167,42830.1605208333,36311.08958125,32500.0010208333,13299.2098845833,18545.5991125,17313.33044375,21096.0139166667,99548.0858958333,45925.7530416667,77276.4849583333,36311.08958125,40179.6011458333,64478.1784166667,111670.144916667,50392.7805833333,50017.03775,17811.1429791667,25594.5102708333,86886.1107916667,24393.3212729167,43832.7248958333,35524.23825,57018.5526041667,39748.0320229167,67062.2023958333,48282.8317916667,74981.0155,68385.1153125,41638.97925,50392.7805833333,36311.08958125,69704.9708958333,51388.8026666667,46438.342625,31470.8197414583,49516.796725,54056.9692291667,35177.5056458333,77957.8695416667
"DG 36:1"," [M+NH4]+@8.48",1164661.53375,1469813.50041667,858783.875208333,510970.744375,676032.642291667,742218.75375,1323733.98458333,601636.134770833,647497.816875,2058592.754375,1124093.27333333,1245282.08416667,1145196.078125,1003414.468125,640626.087083333,1199766.82041667,3511848.40833333,1575483.55375,2829552.03125,1437668.99820833,1631356.14145833,1087743.68083333,3216372.17666667,2378004.85895833,2105446.74770833,655461.91625,1124093.27333333,2105446.74770833,1067423.18770833,647497.816875,988829.731666667,1145196.078125,772608.6589375,1661826.45708333,2757027.06375,2105446.74770833,3511848.40833333,714517.299583333,803773.504375,906344.848958333,1604881.87645833,1087743.68083333,668877.216666667,633098.877666667,2058592.754375,1469813.50041667,1145196.078125,1352757.63645833
"DG 36:2"," [M+NH4]+@8.05",27570412.8333333,27570412.8333333,27570412.8333333,22516614.3541667,28708610.9375,29951906.3125,29951906.3125,28708610.9375,18047638.625,39063804.8333333,32923607.3958333,34429814.625,26639806.4791667,28708610.9375,24064323.6458333,31235001.2291667,39063804.8333333,28708610.9375,34429814.625,29951906.3125,29951906.3125,21683697.5833333,26639806.4791667,34429814.625,29951906.3125,23256463.9229167,24064323.6458333,26639806.4791667,20143353.09375,19536481.5583333,22516614.3541667,25633624.8958333,21683697.5833333,32923607.3958333,39063804.8333333,34429814.625,39063804.8333333,16597529.8541667,18815500.5395833,24064323.6458333,29951906.3125,15346986.3791667,14259979.2229167,17322521.16875,32923607.3958333,23256463.9229167,21119103.5416667,29951906.3125
"DG 36:3"," [M+NH4]+@7.69",21683697.5833333,16597529.8541667,19536481.5583333,19536481.5583333,22516614.3541667,24801394.25,24801394.25,16597529.8541667,12709726.8291667,27570412.8333333,24801394.25,21683697.5833333,20143353.09375,21683697.5833333,13789544.6375,18815500.5395833,25633624.8958333,14722169.1104167,13236172.8583333,12166443.9208333,12709726.8291667,13789544.6375,14259979.2229167,12709726.8291667,18815500.5395833,19536481.5583333,15346986.3791667,16069104.2770833,15346986.3791667,15346986.3791667,21683697.5833333,23256463.9229167,22516614.3541667,28708610.9375,28708610.9375,25633624.8958333,42557661.9375,8563532.54791667,10217298.9270833,23256463.9229167,31235001.2291667,14259979.2229167,5655515.28125,6146151.88291667,13789544.6375,24064323.6458333,13789544.6375,21119103.5416667
"DG 36:4"," [M+NH4]+@7.39",16069104.2770833,14259979.2229167,16069104.2770833,21683697.5833333,10616635.0145833,13789544.6375,15346986.3791667,14259979.2229167,8893685.39375,12166443.9208333,14259979.2229167,10616635.0145833,14722169.1104167,11038143.1522917,6582154.59166667,9755597.76458333,8212291.17291667,7612027.44583333,7612027.44583333,6582154.59166667,7079374.725,17322521.16875,8893685.39375,5481322.891875,6789534.80625,21119103.5416667,18047638.625,18815500.5395833,18815500.5395833,12709726.8291667,32923607.3958333,34429814.625,25633624.8958333,20143353.09375,22516614.3541667,11453645.4258333,28708610.9375,9304423.95625,12709726.8291667,22516614.3541667,24801394.25,14722169.1104167,12166443.9208333,11038143.1522917,5655515.28125,16069104.2770833,16069104.2770833,25633624.8958333
"DG 36:5"," [M+NH4]+@6.99",668877.216666667,422658.847291667,963506.897916667,1164661.53375,932383.674083333,803773.504375,884037.740208333,685782.794166667,608026.225625,733277.282333333,1295747.646875,725598.588333333,803773.504375,733277.282333333,492268.004458333,663859.14625,557058.358125,340717.077645833,398215.871,380563.533541667,385925.4746875,318394.531166667,360924.114875,354733.179229167,498743.636875,1164661.53375,725598.588333333,869496.868979167,668877.216666667,733277.282333333,1199766.82041667,1376621.83270833,1032736.30416667,906344.848958333,920104.460416667,760910.339791667,1437668.99820833,456173.3075,410057.990395833,858783.875208333,1272270.6175,550701.4945,292958.7354375,354733.179229167,374936.764166667,449228.08875,374936.764166667,601636.134770833
"DG 36:6"," [M+NH4]+@6.67",46438.342625,57018.5526041667,34851.2422541667,207030.364104167,53000.0483541667,85265.2634375,81957.5792083333,83722.803875,45489.1891875,49516.796725,126170.277291667,71443.2747291667,81117.0407291667,57018.5526041667,18026.8760208333,26972.9900625,26685.7790208333,26392.5756875,32169.4632708333,26685.7790208333,15382.4757354167,43832.7248958333,28816.2794666667,24153.4036875,32500.0010208333,197902.64975,93946.0163125,93105.01275,76601.1022291667,94730.1410208333,126170.277291667,193173.003604167,126170.277291667,66545.5362708333,83722.803875,62369.4054791667,124789.6565625,31470.8197414583,72212.0944791667,91267.0604375,110484.336125,68978.1506041667,40902.67475,47170.469591875,25893.6357083333,52490.4299791667,49516.796725,88898.721875
"DG 37:1"," [M+NH4]+@8.69",27550.7279166667,33546.7016666667,39263.0399625,30326.4873541667,18545.5991125,42523.0103958333,48715.0908541667,33229.8076666667,38089.6647916667,45489.1891875,42057.9943770833,31470.8197414583,51388.8026666667,40179.6011458333,27313.3729041667,30614.2592604167,79498.598375,47170.469591875,70793.0847708333,33884.0157104167,35177.5056458333,32500.0010208333,68385.1153125,54056.9692291667,70793.0847708333,20125.730675,26972.9900625,50392.7805833333,38822.9027708333,20875.6935022917,32500.0010208333,37363.3180833333,50847.8725833333,45925.7530416667,55444.2193541667,39263.0399625,60214.3088354167,27550.7279166667,25594.5102708333,32866.1555895833,45925.7530416667,27550.7279166667,28816.2794666667,14064.3896629167,57560.7078541667,45041.3144375,44578.6333958333,32866.1555895833
"DG 37:2"," [M+NH4]+@8.34",153323.423833333,86886.1107916667,133741.036666667,102844.1724375,110484.336125,120813.5221875,193173.003604167,101850.707708333,78770.529875,300258.1775,151788.654625,157530.846895833,157530.846895833,96382.5594375,120813.5221875,165236.349791667,318394.531166667,168454.628916667,225865.290833333,84577.2832708333,163269.9201875,76601.1022291667,257249.397104167,193173.003604167,234338.076875,80446.5589166667,65132.0198395833,140934.707875,54933.5999166667,60214.3088354167,90607.3503541667,112705.888666667,81117.0407291667,172576.3846875,139219.2994375,133741.036666667,193173.003604167,58134.21025,52490.4299791667,75717.1281666667,107130.95575,62369.4054791667,54408.5441666667,35816.3162291667,253710.470958333,79498.598375,68978.1506041667,75717.1281666667
"DG 37:3"," [M+NH4]+@7.96",146786.310625,126170.277291667,163269.9201875,130738.621270833,151788.654625,190996.3430625,174769.821395833,172576.3846875,127900.660479167,129413.990145833,155252.117229167,92241.2893958333,170742.833791667,124789.6565625,96382.5594375,127900.660479167,129413.990145833,112705.888666667,133741.036666667,85265.2634375,120813.5221875,89687.4014375,108033.138,118357.5258125,163269.9201875,90607.3503541667,67062.2023958333,101850.707708333,82906.6564583333,75717.1281666667,120813.5221875,105160.493645833,123420.386541667,168454.628916667,157530.846895833,143811.099270833,185539.464520833,82906.6564583333,64478.1784166667,132221.413625,115087.080233333,96382.5594375,64478.1784166667,66545.5362708333,133741.036666667,148656.335833333,108033.138,107130.95575
"DG 37:4"," [M+NH4]+@7.76",58640.6394166667,95387.1177916667,57560.7078541667,42057.9943770833,48715.0908541667,67062.2023958333,72813.4218333333,50847.8725833333,40902.67475,93946.0163125,68978.1506041667,60214.3088354167,60214.3088354167,76601.1022291667,40179.6011458333,58134.21025,86886.1107916667,74218.3927916667,111670.144916667,53471.7117916667,50392.7805833333,97384.5068541667,120813.5221875,70243.2861041667,68978.1506041667,53471.7117916667,51388.8026666667,58134.21025,54408.5441666667,50847.8725833333,65132.0198395833,90607.3503541667,64478.1784166667,124789.6565625,108033.138,70243.2861041667,146786.310625,81957.5792083333,63696.1643375,86886.1107916667,74218.3927916667,78770.529875,29450.0392083333,47741.2719375,80446.5589166667,105160.493645833,76601.1022291667,91267.0604375
"DG 37:5"," [M+NH4]+@4.88",43832.7248958333,29450.0392083333,59189.7479583333,33884.0157104167,65899.794125,58134.21025,90607.3503541667,134879.812770833,129413.990145833,212835.157083333,90607.3503541667,153323.423833333,307558.430791667,253710.470958333,259738.714166667,70793.0847708333,404398.493333333,257249.397104167,119485.529083333,176284.2899375,263626.953958333,74218.3927916667,219410.28,161375.709083333,176284.2899375,40179.6011458333,96382.5594375,72212.0944791667,48715.0908541667,21920.385375,89687.4014375,50392.7805833333,44578.6333958333,118357.5258125,124789.6565625,78770.529875,83722.803875,245794.828541667,134879.812770833,74218.3927916667,58134.21025,45041.3144375,32500.0010208333,13726.38215625,168454.628916667,28816.2794666667,61832.124,46438.342625
"DG 37:5"," [M+NH4]+@7.38",36045.0457083333,50017.03775,38822.9027708333,36045.0457083333,30032.3190041667,45925.7530416667,61832.124,26392.5756875,22383.505125,76601.1022291667,54056.9692291667,50847.8725833333,43832.7248958333,52490.4299791667,36587.5545333333,16310.5423083333,22616.5221875,43119.4267291667,42830.1605208333,28576.6310625,39748.0320229167,54408.5441666667,50392.7805833333,30614.2592604167,45041.3144375,18026.8760208333,16665.4843910417,32500.0010208333,45489.1891875,32169.4632708333,52490.4299791667,56448.8900208333,47741.2719375,72813.4218333333,86886.1107916667,88898.721875,108033.138,34851.2422541667,44578.6333958333,48282.8317916667,68385.1153125,49182.1519375,35816.3162291667,24625.9173416667,32866.1555895833,49516.796725,39263.0399625,52490.4299791667
"DG 37:6"," [M+NH4]+@7.19",10470.9626208333,28004.9006875,10924.6485541667,22383.505125,17670.5568625,10637.4816333333,13299.2098845833,9449.60004583333,12237.1612479167,8682.4191375,17488.1589520833,15226.0996875,17670.5568625,11596.2838854167,24843.3131041667,19697.8504458333,38487.0333208333,21920.385375,48282.8317916667,16505.2879327083,17313.33044375,34222.3254291667,47741.2719375,19195.0620604167,38089.6647916667,22826.97823125,10753.284748125,8024.2740125,20875.6935022917,29762.113875,20669.3788041667,410057.990395833,32169.4632708333,50847.8725833333,594842.338770833,45041.3144375,543901.263791667,13450.87329375,21478.86160625,26685.7790208333,601636.134770833,36311.08958125,19697.8504458333,15108.266075,21478.86160625,29220.6867291667,23723.6795208333,32169.4632708333
"DG 38:0"," [M+NH4]+@9.24",6368.70267958333,11926.43081,4327.43820166667,5266.40966041667,2763.48843541667,6831.30403583333,11596.2838854167,4213.114564375,12098.1868583333,8024.2740125,10753.284748125,14802.1219791667,1033.30628541667,9932.3434675,6683.639894375,1941.58446208333,10470.9626208333,15108.266075,19352.8614958333,7843.24409583333,6990.41404583333,9762.6391775,20669.3788041667,9006.5733875,6121.53180916667,4070.4072975,3088.31183833333,9571.38156875,6831.30403583333,15226.0996875,6529.76678333333,12857.9991604167,12857.9991604167,5113.66155583333,8301.19985645833,18207.3656583333,6529.76678333333,7425.269565625,12734.9498625,4749.57910291667,14665.7700833333,7110.71131770833,7425.269565625,5981.458525,9932.3434675,6259.24568104167,14342.9598458333,15760.8227958333
"DG 38:1"," [M+NH4]+@8.93",185539.464520833,150585.3229375,181971.252041667,120813.5221875,93105.01275,197902.64975,340717.077645833,155252.117229167,146786.310625,492268.004458333,228379.897395833,303824.284791667,188368.1531875,219410.28,108033.138,62369.4054791667,587619.085,259738.714166667,257249.397104167,180189.547083333,146786.310625,161375.709083333,398215.871,207030.364104167,248330.808395833,44162.0178125,55444.2193541667,222724.331208333,111670.144916667,172576.3846875,188368.1531875,283523.413333333,174769.821395833,269992.248958333,257249.397104167,286458.6004375,478692.1775,166944.870916667,263626.953958333,234338.076875,340717.077645833,130738.621270833,177867.150979167,67747.4288125,222724.331208333,245794.828541667,117290.30725,323138.7884375
