"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","CV"
"PE 34:1"," [M-H]-@5.52",5722.79815636364,5195.14189454546,7665.97158181818,1927.47521272727,6032.07269090909,2437.01323454545,5598.11642545455,6945.49301818182,7994.68495818182,5722.79815636364,8901.70754727273,6334.32405636364,3854.33792727273,6796.75228545455,4525.01888181818,3096.79024909091,5195.14189454546,5195.14189454546,4252.61810181818,6483.06386727273,4649.80135272727,7665.97158181818,3407.08557454545,5299.97780545454,3694.46463090909,3971.26003454545,9194.31428,4915.07942909091,5299.97780545454,6334.32405636364,5722.79815636364,4108.29118727273,6334.32405636364,6187.34781454545,8719.56898727273,5598.11642545455,5195.14189454546,3971.26003454545,3096.79024909091,5299.97780545454,5195.14189454546,6796.75228545455,4252.61810181818,3854.33792727273,2919.37505818182,5722.79815636364,8124.56497636364,3694.46463090909,4392.16932,3694.46463090909,3096.79024909091,5299.97780545454,3541.95224727273,2919.37505818182,4252.61810181818,21.2816438677508
"PE 35:4"," [M-H]-@6.06",11780.2501981818,5035.01111818182,5299.97780545454,4771.65126545454,5598.11642545455,7814.74647818182,7343.90158363636,9483.26308545455,7343.90158363636,7343.90158363636,5598.11642545455,7050.53700909091,4649.80135272727,8433.89924727273,6945.49301818182,6334.32405636364,4252.61810181818,3096.79024909091,2709.10326,3541.95224727273,6187.34781454545,3263.22954181818,4649.80135272727,3541.95224727273,11400.04014,11780.2501981818,4771.65126545454,11172.7140963636,3694.46463090909,9483.26308545455,3971.26003454545,10720.3181690909,7050.53700909091,4649.80135272727,10560.1358418182,3096.79024909091,4525.01888181818,8719.56898727273,9194.31428,10003.5508163636,6032.07269090909,6483.06386727273,6635.41363636364,4525.01888181818,6187.34781454545,4771.65126545454,6635.41363636364,3854.33792727273,4649.80135272727,8124.56497636364,6796.75228545455,7175.75632,5035.01111818182,5195.14189454546,7343.90158363636,21.3554326266059
"PA 41:4"," [M-H]-@6.54",127503.355363636,78165.3384363636,47387.1783254545,86490.7925272727,75820.6981636364,81127.6161818182,111330.7374,135309.276545455,157210.216181818,103306.836123636,99124.7258,49665.4884236364,69659.2434909091,99124.7258,161839.592363636,78165.3384363636,54069.1882545455,73825.6349636364,69659.2434909091,69659.2434909091,96517.6226181818,75820.6981636364,69659.2434909091,52953.8051636364,62931.4059709091,62931.4059709091,78165.3384363636,99124.7258,48505.1502109091,81127.6161818182,86490.7925272727,86490.7925272727,99124.7258,96517.6226181818,171690.330545455,55718.0334690909,34145.46782,103306.836123636,90218.1907090909,119022.995709091,71287.1442545454,81127.6161818182,90218.1907090909,69659.2434909091,71287.1442545454,36125.2823945455,50620.7787945455,62931.4059709091,103306.836123636,103306.836123636,119022.995709091,107718.237418182,61438.6468545455,90218.1907090909,73825.6349636364,21.552953214159
"PE 40:3"," [M-H]-@7.08",38284.3462290909,24763.0487636364,44049.3884363636,35430.9966436364,64782.2040363636,46306.9676709091,45005.9789818182,38284.3462290909,62931.4059709091,55718.0334690909,51870.9948327273,55718.0334690909,52953.8051636364,25230.9040363636,61438.6468545455,48505.1502109091,33594.7409636364,57269.966,62931.4059709091,75820.6981636364,58705.5622836364,60206.5804727273,45005.9789818182,75820.6981636364,36820.9433381818,47387.1783254545,32820.7562618182,32820.7562618182,19515.7138218182,49665.4884236364,48505.1502109091,37612.7856727273,71287.1442545454,64782.2040363636,38998.2246727273,81127.6161818182,67698.6020363636,78165.3384363636,49665.4884236364,64782.2040363636,69659.2434909091,66402.9799636364,46306.9676709091,73825.6349636364,39698.9073981818,60206.5804727273,33594.7409636364,75820.6981636364,71287.1442545454,66402.9799636364,55718.0334690909,66402.9799636364,50620.7787945455,67698.6020363636,34936.9045872727,21.8367667426811
"PC 32:1"," [M-Ac-H]-@6.06",230947.316363636,230947.316363636,202708.778909091,230947.316363636,268555.343818182,250216.77756,213830.862909091,213830.862909091,250216.77756,250216.77756,213830.862909091,230947.316363636,230947.316363636,284468.479454545,202708.778909091,230947.316363636,119022.995709091,185239.947636364,250216.77756,143053.768181818,165607.441072727,161839.592363636,213830.862909091,193204.622363636,96517.6226181818,131304.184345455,124470.820454545,124470.820454545,51870.9948327273,103306.836123636,111330.7374,127503.355363636,103306.836123636,99124.7258,114791.737963636,103306.836123636,99124.7258,99124.7258,127503.355363636,103306.836123636,64782.2040363636,67698.6020363636,86490.7925272727,86490.7925272727,75820.6981636364,50620.7787945455,55718.0334690909,83656.0214545455,119022.995709091,202708.778909091,147995.489781818,147995.489781818,135309.276545455,119022.995709091,193204.622363636,22.0478637846818
"CL 78:1"," [M-2H](2-)@6.87",16604.3010472727,19930.2881272727,25230.9040363636,11400.04014,19515.7138218182,20816.35512,9483.26308545455,14776.9619636364,23067.03016,16346.9313836364,12141.1197690909,15054.2613636364,19930.2881272727,19930.2881272727,28230.9407581818,19124.6620818182,21222.3321545455,19515.7138218182,19124.6620818182,20380.9066963636,26428.5938909091,22107.0000290909,23574.2598345455,23067.03016,27659.1303090909,44049.3884363636,22483.9724181818,22483.9724181818,13294.8019472727,27659.1303090909,30383.8583236364,23067.03016,24157.5386745455,33594.7409636364,16346.9313836364,20816.35512,28914.4493818182,31069.8095018182,32820.7562618182,33594.7409636364,24157.5386745455,25818.4647272727,42279.5091290909,21710.9855054545,36820.9433381818,36820.9433381818,24763.0487636364,36820.9433381818,26428.5938909091,25230.9040363636,28914.4493818182,25818.4647272727,24157.5386745455,34145.46782,15299.4310127273,22.0551963645274
"PC 19:0"," [M-Ac-H]-@2.44",4252.61810181818,5464.92786727273,5464.92786727273,4649.80135272727,5722.79815636364,7175.75632,5299.97780545454,3971.26003454545,5464.92786727273,4771.65126545454,3541.95224727273,6945.49301818182,6483.06386727273,5722.79815636364,6483.06386727273,3694.46463090909,5900.45238181818,7665.97158181818,4108.29118727273,7524.79366363636,8901.70754727273,7814.74647818182,6187.34781454545,9362.89576181818,2437.01323454545,3096.79024909091,6334.32405636364,5464.92786727273,5195.14189454546,3854.33792727273,4771.65126545454,1608.61624,8124.56497636364,5464.92786727273,10169.3465090909,7524.79366363636,4252.61810181818,7175.75632,4252.61810181818,6945.49301818182,4525.01888181818,8719.56898727273,10169.3465090909,4108.29118727273,18321.7451418182,7343.90158363636,9194.31428,12141.1197690909,5900.45238181818,9030.9233,7814.74647818182,9362.89576181818,6187.34781454545,6483.06386727273,5299.97780545454,22.2711007625887
"PE 38:6"," [M-H]-@4.67",9861.82264545455,8433.89924727273,11172.7140963636,11780.2501981818,18646.7552181818,6945.49301818182,15299.4310127273,19124.6620818182,19515.7138218182,13917.5382454545,24157.5386745455,19930.2881272727,12141.1197690909,10720.3181690909,4252.61810181818,13294.8019472727,10003.5508163636,7343.90158363636,7524.79366363636,15299.4310127273,7994.68495818182,8901.70754727273,8901.70754727273,5900.45238181818,12550.6860290909,7994.68495818182,12973.3231490909,10395.2237127273,11031.1025527273,7814.74647818182,10560.1358418182,5464.92786727273,20816.35512,18321.7451418182,25230.9040363636,16604.3010472727,7343.90158363636,9030.9233,8246.83139454545,10560.1358418182,12973.3231490909,10869.7143309091,5598.11642545455,10395.2237127273,9483.26308545455,5464.92786727273,5299.97780545454,5035.01111818182,13471.0048654545,8433.89924727273,11172.7140963636,12141.1197690909,11031.1025527273,7175.75632,8433.89924727273,22.3052347445629
"CL 80:9"," [M-2H](2-)@6.08",50620.7787945455,37612.7856727273,26972.4622490909,36125.2823945455,38998.2246727273,57269.966,57269.966,46306.9676709091,36125.2823945455,30383.8583236364,48505.1502109091,50620.7787945455,40510.3651636364,46306.9676709091,18646.7552181818,37612.7856727273,52953.8051636364,64782.2040363636,47387.1783254545,60206.5804727273,51870.9948327273,61438.6468545455,66402.9799636364,62931.4059709091,25818.4647272727,20380.9066963636,43117.2787272727,19930.2881272727,37612.7856727273,42279.5091290909,50620.7787945455,60206.5804727273,26972.4622490909,31859.7229818182,34145.46782,46306.9676709091,40510.3651636364,37612.7856727273,64782.2040363636,36820.9433381818,62931.4059709091,48505.1502109091,25818.4647272727,55718.0334690909,49665.4884236364,42279.5091290909,41604.3067218182,23574.2598345455,34145.46782,36125.2823945455,39698.9073981818,29648.2006909091,48505.1502109091,33594.7409636364,54069.1882545455,22.3521976358169
"lysoPE 22:4"," [M-H]-@1.84",19124.6620818182,15798.6474018182,12337.0812727273,18002.94658,7994.68495818182,6635.41363636364,10003.5508163636,17451.3799636364,9861.82264545455,17733.9000709091,6945.49301818182,11971.2433290909,8124.56497636364,8719.56898727273,4108.29118727273,9362.89576181818,10720.3181690909,16075.2071472727,12141.1197690909,17451.3799636364,11031.1025527273,12973.3231490909,10169.3465090909,12778.1161618182,7343.90158363636,14505.2435490909,11400.04014,10560.1358418182,6796.75228545455,19930.2881272727,10395.2237127273,9362.89576181818,6796.75228545455,8901.70754727273,10869.7143309091,7665.97158181818,9030.9233,3541.95224727273,6945.49301818182,7175.75632,10720.3181690909,8433.89924727273,8433.89924727273,6796.75228545455,11172.7140963636,13137.3180181818,9635.87552909091,11400.04014,11400.04014,13294.8019472727,19124.6620818182,14505.2435490909,18321.7451418182,10869.7143309091,12778.1161618182,22.6145399900499
"PG 36:4"," [M-H]-@4.91",1608.61624,2919.37505818182,3541.95224727273,5722.79815636364,5299.97780545454,3407.08557454545,2437.01323454545,9861.82264545455,3694.46463090909,3971.26003454545,4252.61810181818,4915.07942909091,7175.75632,4392.16932,3971.26003454545,5195.14189454546,3096.79024909091,3407.08557454545,3854.33792727273,2709.10326,3263.22954181818,3854.33792727273,2437.01323454545,3971.26003454545,5900.45238181818,6796.75228545455,3971.26003454545,3541.95224727273,5035.01111818182,3694.46463090909,6796.75228545455,6945.49301818182,4392.16932,6796.75228545455,3694.46463090909,4649.80135272727,5598.11642545455,5722.79815636364,5722.79815636364,3971.26003454545,5299.97780545454,4649.80135272727,3096.79024909091,4771.65126545454,7994.68495818182,4525.01888181818,3694.46463090909,6187.34781454545,2919.37505818182,3854.33792727273,4649.80135272727,4252.61810181818,4771.65126545454,3096.79024909091,2709.10326,22.6164168995941
"PE 37:4"," [M-H]-@6.04",25818.4647272727,25818.4647272727,24763.0487636364,50620.7787945455,45005.9789818182,42279.5091290909,27659.1303090909,33594.7409636364,34145.46782,26972.4622490909,28914.4493818182,40510.3651636364,30383.8583236364,34936.9045872727,26972.4622490909,38284.3462290909,38284.3462290909,66402.9799636364,49665.4884236364,49665.4884236364,50620.7787945455,58705.5622836364,60206.5804727273,61438.6468545455,37612.7856727273,32820.7562618182,51870.9948327273,29648.2006909091,42279.5091290909,45005.9789818182,54069.1882545455,45005.9789818182,36125.2823945455,37612.7856727273,28230.9407581818,45005.9789818182,58705.5622836364,62931.4059709091,86490.7925272727,50620.7787945455,75820.6981636364,36125.2823945455,73825.6349636364,60206.5804727273,66402.9799636364,51870.9948327273,75820.6981636364,54069.1882545455,35430.9966436364,44049.3884363636,44049.3884363636,34936.9045872727,42279.5091290909,61438.6468545455,58705.5622836364,22.7949013584686
"PS 38:4"," [M-H]-@6.11",7814.74647818182,9030.9233,11400.04014,6032.07269090909,8433.89924727273,10169.3465090909,16604.3010472727,25230.9040363636,11971.2433290909,9861.82264545455,9861.82264545455,3694.46463090909,8246.83139454545,9635.87552909091,19930.2881272727,6187.34781454545,9635.87552909091,4649.80135272727,10395.2237127273,6945.49301818182,10169.3465090909,4108.29118727273,7175.75632,6945.49301818182,12778.1161618182,12973.3231490909,8572.49414363636,16604.3010472727,10169.3465090909,12141.1197690909,9861.82264545455,13137.3180181818,10395.2237127273,7343.90158363636,10395.2237127273,13917.5382454545,9362.89576181818,11031.1025527273,6032.07269090909,7050.53700909091,8719.56898727273,5722.79815636364,4771.65126545454,15299.4310127273,6032.07269090909,8433.89924727273,5195.14189454546,7175.75632,8246.83139454545,5464.92786727273,5035.01111818182,7524.79366363636,7665.97158181818,8572.49414363636,9861.82264545455,22.8460887254372
"PI 34:1"," [M-H]-@5.81",13917.5382454545,36820.9433381818,52953.8051636364,27659.1303090909,24157.5386745455,31859.7229818182,35430.9966436364,21710.9855054545,21222.3321545455,25818.4647272727,24763.0487636364,24763.0487636364,17733.9000709091,32820.7562618182,86490.7925272727,24157.5386745455,40510.3651636364,22107.0000290909,17451.3799636364,16346.9313836364,17198.9299418182,16604.3010472727,18646.7552181818,15534.6538327273,38998.2246727273,61438.6468545455,55718.0334690909,47387.1783254545,44049.3884363636,39698.9073981818,20816.35512,26972.4622490909,34936.9045872727,22107.0000290909,22107.0000290909,28914.4493818182,16604.3010472727,24157.5386745455,22483.9724181818,19930.2881272727,17198.9299418182,69659.2434909091,32820.7562618182,23574.2598345455,29648.2006909091,35430.9966436364,20816.35512,78165.3384363636,12550.6860290909,14776.9619636364,11583.7590145455,14196.5897563636,13694.5608363636,15798.6474018182,6945.49301818182,22.8948689893237
"PC 38:1"," [M-Ac-H]-@7.80",54069.1882545455,62931.4059709091,67698.6020363636,78165.3384363636,81127.6161818182,71287.1442545454,64782.2040363636,58705.5622836364,66402.9799636364,61438.6468545455,66402.9799636364,71287.1442545454,66402.9799636364,86490.7925272727,54069.1882545455,81127.6161818182,86490.7925272727,67698.6020363636,66402.9799636364,61438.6468545455,78165.3384363636,81127.6161818182,67698.6020363636,66402.9799636364,54069.1882545455,55718.0334690909,31069.8095018182,51870.9948327273,78165.3384363636,50620.7787945455,58705.5622836364,39698.9073981818,61438.6468545455,55718.0334690909,62931.4059709091,54069.1882545455,73825.6349636364,73825.6349636364,55718.0334690909,67698.6020363636,58705.5622836364,52953.8051636364,75820.6981636364,50620.7787945455,73825.6349636364,64782.2040363636,73825.6349636364,52953.8051636364,50620.7787945455,52953.8051636364,47387.1783254545,61438.6468545455,81127.6161818182,71287.1442545454,83656.0214545455,23.1192709628218
"PC 42:8"," [M-Ac-H]-@6.36",3971.26003454545,6032.07269090909,2709.10326,4108.29118727273,5464.92786727273,4252.61810181818,1927.47521272727,4525.01888181818,4915.07942909091,6796.75228545455,7343.90158363636,3407.08557454545,4525.01888181818,3263.22954181818,5035.01111818182,6796.75228545455,6187.34781454545,6945.49301818182,6334.32405636364,6187.34781454545,7524.79366363636,8246.83139454545,5464.92786727273,10869.7143309091,2709.10326,5464.92786727273,2175.32092181818,3694.46463090909,8901.70754727273,3541.95224727273,4915.07942909091,3971.26003454545,8901.70754727273,4915.07942909091,8433.89924727273,5464.92786727273,7994.68495818182,6483.06386727273,3541.95224727273,3096.79024909091,7050.53700909091,4108.29118727273,6334.32405636364,4392.16932,9861.82264545455,3971.26003454545,10169.3465090909,5598.11642545455,5035.01111818182,5195.14189454546,3971.26003454545,3541.95224727273,4525.01888181818,6635.41363636364,3694.46463090909,23.2008190108729
"PA 39:6"," [M-H]-@6.10",5299.97780545454,6796.75228545455,9483.26308545455,2709.10326,9483.26308545455,9635.87552909091,6635.41363636364,3854.33792727273,6945.49301818182,10003.5508163636,4771.65126545454,9483.26308545455,8572.49414363636,11971.2433290909,4771.65126545454,7994.68495818182,4649.80135272727,9030.9233,6796.75228545455,8246.83139454545,7343.90158363636,6187.34781454545,8124.56497636364,10169.3465090909,3263.22954181818,4252.61810181818,5195.14189454546,11780.2501981818,3096.79024909091,3971.26003454545,9362.89576181818,8124.56497636364,10560.1358418182,3263.22954181818,3854.33792727273,8433.89924727273,5464.92786727273,7050.53700909091,3694.46463090909,9483.26308545455,8433.89924727273,4915.07942909091,7343.90158363636,6187.34781454545,4108.29118727273,7175.75632,7814.74647818182,9194.31428,10169.3465090909,9194.31428,5464.92786727273,7050.53700909091,9483.26308545455,8719.56898727273,5722.79815636364,23.666678893203
"PE 35:1"," [M-H]-@7.12",4525.01888181818,3854.33792727273,4771.65126545454,2919.37505818182,4252.61810181818,5299.97780545454,9635.87552909091,7665.97158181818,3407.08557454545,4525.01888181818,5195.14189454546,1927.47521272727,4915.07942909091,4915.07942909091,8433.89924727273,2175.32092181818,3694.46463090909,6187.34781454545,6945.49301818182,5464.92786727273,4392.16932,5035.01111818182,4392.16932,4392.16932,6635.41363636364,9635.87552909091,9635.87552909091,6635.41363636364,3407.08557454545,6945.49301818182,7814.74647818182,5598.11642545455,6032.07269090909,2437.01323454545,2709.10326,5035.01111818182,7175.75632,4525.01888181818,8433.89924727273,5722.79815636364,6796.75228545455,8124.56497636364,7524.79366363636,7343.90158363636,5900.45238181818,5598.11642545455,4649.80135272727,7994.68495818182,4525.01888181818,6635.41363636364,4108.29118727273,5195.14189454546,5722.79815636364,3263.22954181818,4108.29118727273,23.7380635255746
"PE 39:1"," [M-H]-@7.54",2919.37505818182,4108.29118727273,8246.83139454545,7524.79366363636,3854.33792727273,4108.29118727273,7814.74647818182,3694.46463090909,7175.75632,5299.97780545454,4108.29118727273,5299.97780545454,3263.22954181818,5299.97780545454,6334.32405636364,6635.41363636364,4915.07942909091,2919.37505818182,3541.95224727273,3096.79024909091,5598.11642545455,4771.65126545454,5035.01111818182,3263.22954181818,6945.49301818182,4915.07942909091,7175.75632,11031.1025527273,7524.79366363636,7524.79366363636,6945.49301818182,6483.06386727273,5195.14189454546,5195.14189454546,4771.65126545454,8572.49414363636,7524.79366363636,6032.07269090909,5900.45238181818,3541.95224727273,4108.29118727273,6635.41363636364,8124.56497636364,7175.75632,4252.61810181818,6187.34781454545,3854.33792727273,3096.79024909091,4108.29118727273,5299.97780545454,5598.11642545455,5035.01111818182,2709.10326,4525.01888181818,3407.08557454545,23.9140729517237
"PE 34:2"," [M-H]-@5.07",3407.08557454545,4252.61810181818,3854.33792727273,3096.79024909091,3096.79024909091,5900.45238181818,4392.16932,2709.10326,2919.37505818182,2175.32092181818,6635.41363636364,4252.61810181818,3096.79024909091,3694.46463090909,9030.9233,3263.22954181818,3541.95224727273,6032.07269090909,3694.46463090909,3694.46463090909,3971.26003454545,4649.80135272727,4525.01888181818,3096.79024909091,3096.79024909091,7050.53700909091,5722.79815636364,3971.26003454545,8124.56497636364,3407.08557454545,2919.37505818182,4915.07942909091,5598.11642545455,3854.33792727273,5464.92786727273,3407.08557454545,6032.07269090909,5195.14189454546,3971.26003454545,3407.08557454545,2175.32092181818,5035.01111818182,5195.14189454546,3096.79024909091,6483.06386727273,5195.14189454546,5464.92786727273,6334.32405636364,6483.06386727273,3263.22954181818,5722.79815636364,4108.29118727273,3854.33792727273,4392.16932,4771.65126545454,23.9165785685088
"PC 33:0"," [M-Ac-H]-@7.16",18002.94658,18646.7552181818,22483.9724181818,22483.9724181818,16075.2071472727,16075.2071472727,12778.1161618182,13471.0048654545,15798.6474018182,22107.0000290909,17451.3799636364,17451.3799636364,18646.7552181818,21710.9855054545,38284.3462290909,17451.3799636364,22107.0000290909,19124.6620818182,25230.9040363636,18002.94658,16604.3010472727,20816.35512,14776.9619636364,18002.94658,23067.03016,28230.9407581818,15054.2613636364,13137.3180181818,40510.3651636364,31069.8095018182,18646.7552181818,25818.4647272727,16346.9313836364,21222.3321545455,15798.6474018182,22483.9724181818,29648.2006909091,23574.2598345455,19930.2881272727,21710.9855054545,24763.0487636364,20380.9066963636,26972.4622490909,21222.3321545455,34936.9045872727,33594.7409636364,36820.9433381818,28914.4493818182,23067.03016,16346.9313836364,25818.4647272727,23574.2598345455,16075.2071472727,13471.0048654545,24157.5386745455,24.0465184276418
"PE 38:1"," [M-H]-@7.29",41604.3067218182,19515.7138218182,23574.2598345455,25230.9040363636,42279.5091290909,32820.7562618182,41604.3067218182,41604.3067218182,45005.9789818182,44049.3884363636,26428.5938909091,38284.3462290909,43117.2787272727,44049.3884363636,43117.2787272727,43117.2787272727,45005.9789818182,38284.3462290909,33594.7409636364,50620.7787945455,62931.4059709091,66402.9799636364,42279.5091290909,51870.9948327273,36125.2823945455,41604.3067218182,50620.7787945455,42279.5091290909,34145.46782,29648.2006909091,33594.7409636364,29648.2006909091,38284.3462290909,26972.4622490909,31859.7229818182,31069.8095018182,54069.1882545455,35430.9966436364,30383.8583236364,46306.9676709091,38284.3462290909,46306.9676709091,50620.7787945455,26972.4622490909,51870.9948327273,69659.2434909091,46306.9676709091,38998.2246727273,30383.8583236364,61438.6468545455,60206.5804727273,49665.4884236364,58705.5622836364,46306.9676709091,38284.3462290909,24.0509939872504
"CerP 42:2"," [M-H]-@7.70",46306.9676709091,44049.3884363636,57269.966,37612.7856727273,19124.6620818182,39698.9073981818,38284.3462290909,39698.9073981818,34936.9045872727,37612.7856727273,46306.9676709091,54069.1882545455,27659.1303090909,26972.4622490909,45005.9789818182,13471.0048654545,47387.1783254545,32820.7562618182,28914.4493818182,34936.9045872727,29648.2006909091,28230.9407581818,29648.2006909091,30383.8583236364,64782.2040363636,36125.2823945455,42279.5091290909,48505.1502109091,31069.8095018182,60206.5804727273,60206.5804727273,51870.9948327273,51870.9948327273,47387.1783254545,48505.1502109091,57269.966,45005.9789818182,43117.2787272727,39698.9073981818,39698.9073981818,44049.3884363636,55718.0334690909,55718.0334690909,62931.4059709091,20380.9066963636,54069.1882545455,48505.1502109091,35430.9966436364,46306.9676709091,60206.5804727273,46306.9676709091,34145.46782,52953.8051636364,45005.9789818182,28230.9407581818,24.0828361164257
"PC 37:0"," [M-Ac-H]-@8.26",3854.33792727273,3096.79024909091,4915.07942909091,6796.75228545455,3263.22954181818,4915.07942909091,3854.33792727273,4108.29118727273,4252.61810181818,4252.61810181818,1252.94826363636,3854.33792727273,5299.97780545454,4771.65126545454,139483.979327273,2437.01323454545,3854.33792727273,1608.61624,5464.92786727273,3971.26003454545,2437.01323454545,2919.37505818182,2709.10326,4771.65126545454,5195.14189454546,5035.01111818182,6796.75228545455,6483.06386727273,4108.29118727273,18321.7451418182,4525.01888181818,14196.5897563636,4108.29118727273,5722.79815636364,9194.31428,6483.06386727273,4392.16932,7994.68495818182,4771.65126545454,6483.06386727273,3854.33792727273,3971.26003454545,9030.9233,5035.01111818182,9030.9233,6032.07269090909,4915.07942909091,4771.65126545454,3096.79024909091,4525.01888181818,5900.45238181818,4649.80135272727,3971.26003454545,4649.80135272727,2919.37505818182,24.1356547505561
"CL 80:11"," [M-2H](2-)@6.17",24157.5386745455,9861.82264545455,17451.3799636364,23067.03016,13294.8019472727,16951.9129636364,24763.0487636364,24763.0487636364,22107.0000290909,20380.9066963636,18646.7552181818,35430.9966436364,12337.0812727273,17198.9299418182,13294.8019472727,15299.4310127273,20816.35512,28230.9407581818,30383.8583236364,28914.4493818182,31069.8095018182,38998.2246727273,47387.1783254545,48505.1502109091,17733.9000709091,16604.3010472727,25818.4647272727,23067.03016,32820.7562618182,26428.5938909091,40510.3651636364,43117.2787272727,22483.9724181818,30383.8583236364,19930.2881272727,30383.8583236364,16075.2071472727,9194.31428,22107.0000290909,17451.3799636364,23067.03016,21222.3321545455,20816.35512,27659.1303090909,22483.9724181818,19930.2881272727,16951.9129636364,12550.6860290909,24763.0487636364,18002.94658,21222.3321545455,20380.9066963636,25818.4647272727,23574.2598345455,36125.2823945455,24.2228997274252
"PG 35:3"," [M-H]-@6.25",9483.26308545455,7814.74647818182,10395.2237127273,5900.45238181818,9362.89576181818,13294.8019472727,11780.2501981818,11172.7140963636,7814.74647818182,14196.5897563636,11400.04014,8246.83139454545,14196.5897563636,13917.5382454545,14505.2435490909,13137.3180181818,18002.94658,12141.1197690909,10720.3181690909,11780.2501981818,5900.45238181818,13917.5382454545,12337.0812727273,14505.2435490909,15798.6474018182,17198.9299418182,18646.7552181818,14776.9619636364,9861.82264545455,12550.6860290909,17451.3799636364,18646.7552181818,16075.2071472727,10720.3181690909,4649.80135272727,15054.2613636364,21710.9855054545,12550.6860290909,17451.3799636364,12778.1161618182,15299.4310127273,17451.3799636364,19515.7138218182,23067.03016,6334.32405636364,24763.0487636364,17198.9299418182,12337.0812727273,16951.9129636364,16951.9129636364,14776.9619636364,12778.1161618182,12550.6860290909,9483.26308545455,9030.9233,24.4049002898391
"PG 38:4"," [M-H]-@6.15",14776.9619636364,13694.5608363636,18646.7552181818,15534.6538327273,10869.7143309091,10560.1358418182,10720.3181690909,12550.6860290909,16346.9313836364,13471.0048654545,5722.79815636364,11031.1025527273,7050.53700909091,10560.1358418182,18321.7451418182,17198.9299418182,19124.6620818182,10720.3181690909,16346.9313836364,13137.3180181818,19515.7138218182,10720.3181690909,10720.3181690909,12550.6860290909,14505.2435490909,20816.35512,11780.2501981818,17451.3799636364,9483.26308545455,9194.31428,15299.4310127273,20380.9066963636,10003.5508163636,7994.68495818182,12778.1161618182,9362.89576181818,10560.1358418182,11172.7140963636,11780.2501981818,13137.3180181818,25230.9040363636,28230.9407581818,26428.5938909091,26428.5938909091,12337.0812727273,16951.9129636364,15054.2613636364,18646.7552181818,15299.4310127273,12778.1161618182,9362.89576181818,15054.2613636364,11780.2501981818,13917.5382454545,20380.9066963636,24.4967335590752
"PE 34:4"," [M-H]-@5.71",5195.14189454546,2709.10326,3263.22954181818,3541.95224727273,1252.94826363636,3971.26003454545,3971.26003454545,1252.94826363636,2175.32092181818,3694.46463090909,2919.37505818182,2175.32092181818,1608.61624,1608.61624,1252.94826363636,4392.16932,1252.94826363636,1252.94826363636,1608.61624,917.153363636364,3096.79024909091,1608.61624,1927.47521272727,1608.61624,5464.92786727273,917.153363636364,1252.94826363636,4392.16932,917.153363636364,2709.10326,4252.61810181818,1927.47521272727,917.153363636364,3407.08557454545,1252.94826363636,1608.61624,2175.32092181818,6945.49301818182,2709.10326,2709.10326,1252.94826363636,917.153363636364,1608.61624,1608.61624,917.153363636364,1927.47521272727,1927.47521272727,1608.61624,1252.94826363636,2437.01323454545,1927.47521272727,1608.61624,1927.47521272727,1608.61624,1252.94826363636,24.5015538333678
"PE 40:2"," [M-H]-@7.41",8901.70754727273,26428.5938909091,17733.9000709091,15054.2613636364,24763.0487636364,13917.5382454545,21710.9855054545,16951.9129636364,13694.5608363636,15798.6474018182,20380.9066963636,10560.1358418182,18002.94658,7524.79366363636,11971.2433290909,12778.1161618182,13917.5382454545,10169.3465090909,14776.9619636364,10720.3181690909,15798.6474018182,13694.5608363636,14505.2435490909,16604.3010472727,13694.5608363636,22107.0000290909,13917.5382454545,17733.9000709091,23574.2598345455,17451.3799636364,21222.3321545455,21222.3321545455,17451.3799636364,22483.9724181818,11400.04014,25818.4647272727,28230.9407581818,23067.03016,25230.9040363636,15054.2613636364,23574.2598345455,16075.2071472727,23574.2598345455,18646.7552181818,24157.5386745455,20816.35512,19124.6620818182,22107.0000290909,19515.7138218182,15798.6474018182,22107.0000290909,17451.3799636364,19515.7138218182,16604.3010472727,8901.70754727273,24.5413319483072
