Class	Carbon	Saturation	Adduct	RT	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
PC	20	2	 [M+H]+	1.49	13.39	8677.449876	3137.627732	9266.113336	9400.875643	3125.911908	21529.358	22142.36056	12642.60075	4516.283752	11289.87244	16410.84627	29072.37511	1125.160524	8329.815608	6705.656692	20681.27874	20558.52367	15090.20342	6619.748628	12320.8507	9700.325593	34605.31241	27086.2438	10909.84976	16415.48076	64321.46191	9659.310557	48250.99939	66320.7398	17821.76631	23147.69002	11718.98555	17387.42238	37125.65526	13086.10704	13904.27618	10147.23169	10706.72825	37793.51102	13172.9421	28608.39543	25930.22587	3755.886156	17702.1673	5142.628161	20297.90905	22070.55052	6942.484765
PC	19	2	 [M+H]+	2.03	13.86	12040.40182	14601.6056	5767.912621	4223.494378	6171.070301	16982.3335	36202.27171	11258.64211	9085.863532	12009.00688	11792.27799	4551.956328	3251.116354	30042.33177	9181.537357	7968.714574	5239.006631	8084.833307	10547.40001	12312.48034	10153.92537	10140.12318	4514.661501	7065.344994	16978.27175	11060.54048	5451.619996	10034.7294	12063.06409	7287.861213	8638.802948	4389.165026	6738.656638	4571.466228	4021.924127	5137.059449	7676.271686	9023.452102	8315.03664	12551.94044	5873.598023	6352.668172	5516.921111	5511.946473	13500.29416	8831.79756	16380.93435	11012.54353
PC	33	0	 [M+H]+	6.83	15.41	108120.0468	148605.4626	71304.21854	73416.82533	111427.6601	115290.642	89909.76706	112504.6139	117154.0963	153303.0347	112883.5873	138649.9848	53275.15454	87086.69363	127061.4952	170960.9007	44088.42611	129227.3647	110102.4905	135093.1256	103220.0549	132681.1422	107245.3218	135744.7407	108743.7272	147778.8952	56511.03213	99216.27772	92520.75295	125333.3885	131375.1541	154769.7677	121318.474	167657.4884	91127.30095	108743.4464	150650.8841	97150.88731	87774.12646	103084.2223	152633.7338	119517.8344	93255.65469	105071.7504	65137.82129	90554.83698	100836.5202	122720.6091
PC	40	0	 [M+H]+	8.81	16.73	18557.53211	22390.90151	43932.1146	19354.4321	9399.552313	120794.8277	41606.60339	19560.16852	18323.09857	48128.72741	29264.18503	42170.19639	9766.572906	159226.8877	120874.97	75813.55715	253605.8574	451689.2982	176091.1066	67453.40254	98556.09001	90680.10785	62074.33783	95109.38014	42705.75037	123011.8824	82790.35867	280473.8271	50238.34159	85713.31859	23326.28751	85596.07248	299245.9334	508545.5243	143911.0529	67476.56592	53991.48484	107795.8549	46325.53504	194876.1686	111525.3516	165657.3959	42695.43798	151677.883	9099.714211	56668.74781	236110.133	88206.57949
PC	44	6	 [M+H]+	7.79	17.28	15506.03903	12566.8308	22295.52368	18626.54214	10252.61055	61716.7899	19371.82998	17717.98917	10435.97918	37025.07842	16502.47165	22391.59183	4159.420837	40623.67238	68338.07329	22506.81418	209667.6607	243147.5722	184282.1494	29024.01536	115139.7768	102543.2402	74997.02888	59792.30603	27666.70102	73003.48082	149204.0617	221641.6237	43332.54568	150670.452	24167.15347	67628.74279	320345.6837	367755.3612	118373.0009	60122.39443	24776.8576	84963.48197	21668.15014	121944.8457	40880.86576	185320.3501	52458.82873	136846.3237	13532.3661	33377.96521	130395.1503	71565.03546
PC	38	4	 [M+Na]+	7.01	17.32	33655.05167	54201.15047	23825.73183	50155.14872	35968.94356	23970.02075	13150.87569	41022.80946	26422.93157	30979.71625	20613.00701	32911.64736	36104.26761	15251.80999	28336.66186	27587.56397	40448.84968	33552.1219	48493.9657	22920.79384	43492.35391	21378.36264	26022.28596	20298.72753	21062.81178	44454.39428	30368.96132	17513.02903	22183.79441	28253.47055	22710.14756	40620.33996	30082.3719	43382.5747	22970.67126	28678.94605	37225.92316	42182.04517	21082.19661	36261.60726	27099.25259	45283.43838	46278.0377	46570.90564	22050.88636	28894.57809	14616.39063	11537.66829
PC	43	6	 [M+H]+	7.59	17.43	3411.35458	9161.749103	11415.78708	4911.140924	6542.445047	2696.459781	6762.236152	6976.992611	7255.9276	28859.559	15592.54457	12468.49947	5181.09846	9263.395409	14568.17512	16636.48203	9424.221702	16452.15862	18497.02111	17980.10335	10989.62078	9343.516809	9750.656876	22220.69855	15039.60634	35110.19228	3294.985402	5394.49689	33441.06726	25729.36636	29132.56162	24995.56074	10174.09774	19436.19886	14611.56692	7054.586376	22306.61858	15372.91229	8575.615065	12858.37611	12748.83738	25751.58797	10197.35609	10232.13147	11596.0694	16350.20253	17569.31438	10849.84356
PC	28	2	 [M+H]+	4.15	18.61	2287.170628	1684.899047	4600.800908	1227.689685	844.0504913	15308.58852	10344.95269	1710.227744	1177.400265	4277.83351	3257.346197	1774.449098	553.1635991	5906.824882	8375.622115	2202.133887	21959.72136	17380.58771	14405.83363	5489.358052	3400.034321	8839.126361	4501.988517	4754.155344	9476.145481	5027.252935	4093.918812	17932.85431	3236.615719	4298.185407	2898.645254	1691.130154	13943.10383	9744.131234	1382.644341	1508.063123	832.6074268	1349.098806	1090.138522	8663.825553	296.1829795	4157.570576	1838.533716	1720.289109	332.3062556	1500.971293	6694.92551	1441.467334
PC	39	0	 [M+H]+	8.55	19.08	6638.603378	9554.099691	14872.6307	7245.500189	3329.296198	12920.08762	23949.97344	9028.469593	13632.33238	19418.02317	14721.06393	9746.407794	1309.949406	40142.53245	42345.3828	13637.60387	34647.3319	43508.95051	22722.96652	33494.19319	57228.28128	83168.82656	10400.46135	15651.10406	19812.56242	16408.10001	5862.265638	26310.16516	25455.85708	29542.72459	14494.58655	32292.97702	80564.7374	23842.48495	18344.18693	9591.055343	14643.96751	95871.49476	5891.033966	10861.24278	19506.68232	32569.5707	13742.60418	14341.26582	5314.868233	14077.44607	33248.02318	17547.0855
PC	17	0	 [M+H]+	3.39	19.09	839.3930655	285.3355232	592.6600288	641.6777095	322.116156	4021.02148	12364.62755	2673.300814	430.6127369	288.0584052	1704.796524	366.0240617	420.5354892	487.9959041	621.3470343	1133.553226	755.9028389	769.1974566	431.8136065	656.0733818	767.0061461	2993.287226	3894.148741	643.9588146	5159.972962	2065.138161	660.040542	532.2470935	3193.704363	2134.793429	11976.49825	268.4094543	742.3099592	1259.364396	765.338214	1276.002716	628.8648152	429.176854	1051.895408	805.8489542	792.3891194	1165.449341	620.4593986	880.8433853	559.136649	374.6884427	42289.20992	517.2482703
PC	31	2	 [M+H]+	5.3	19.2	49714.88263	72139.46892	41924.78341	8928.932807	10327.98329	47681.9128	39044.54086	14967.01773	53126.6564	54975.69933	49102.38204	17043.35325	2962.870571	30876.78318	23643.68624	16107.27966	44499.45843	41722.61413	33547.39769	40591.745	8409.228923	18027.4612	8269.543535	26552.09925	47126.10248	89934.05873	10882.07759	26774.84431	50473.53492	18945.69672	19737.78356	6870.437932	18532.62683	20137.67749	10773.75658	14478.8288	14410.24534	11406.32818	20411.95949	21223.1472	9465.882993	27958.60092	9006.352907	17888.31017	7531.868108	14291.5416	16848.63981	10416.53148
PC	41	4	 [M+H]+	7.65	19.81	31716.9471	63901.59006	48702.69374	15978.36941	21334.31877	60796.85609	98139.96123	46811.0191	30633.07401	92156.32386	60160.67622	39698.88461	11405.53216	30613.61372	40543.10038	60328.70907	35025.58057	35994.88311	23537.16703	39473.82195	54142.63411	59778.27134	27098.78369	57735.15733	57930.14552	89654.94655	17448.45018	45259.68643	96009.87603	52778.12263	52903.30732	46122.41823	89992.72732	89589.60698	61950.20466	42099.9407	72752.31644	51671.68561	22115.52055	67292.87604	43971.98665	135414.3219	49108.15743	64186.78625	44049.38348	76720.9643	84956.70121	45823.192
PC	31	4	 [M+H]+	5.47	19.9	123861.6038	195763.2749	214356.4825	108057.2973	79012.49314	98688.12089	95001.41302	77859.03334	136941.0777	141914.3096	166643.9698	132548.604	30194.04568	69548.22801	64494.70819	74840.31223	109960.7804	167586.9288	78910.21902	80284.7773	19228.78639	35459.24213	27292.93364	90780.88105	66960.71538	178939.0058	58881.52047	62326.33797	83909.10657	53263.43726	33939.7603	29696.42368	59382.98293	62975.61231	73350.23514	46825.41034	50418.59432	49956.14177	47543.93478	53237.11892	41508.25243	59427.67945	44538.99363	47236.51594	20033.13637	41423.19024	55859.76775	27664.00224
PC	24	6	 [M+H]+	1.39	20.04	9593.927659	6057.400449	7804.054034	16205.80844	9692.507955	16111.33277	10848.53226	16798.40417	4158.463169	4176.714161	13289.06526	4860.145952	13805.26128	6146.796671	4971.308531	3622.234548	4277.25037	4064.00672	4412.108907	2959.380073	1512.328219	6223.404928	11250.41127	2267.097483	4922.614318	13309.79421	6030.813624	9026.230127	16874.8372	6472.997431	9493.671161	2354.923887	7507.987715	5088.380293	5037.536186	6483.083199	6283.238889	14201.35687	19793.37617	3779.897705	8058.968935	8681.188603	3116.894045	2373.84962	4547.790012	10751.03177	7380.122536	2548.823984
PC	29	0	 [M+H]+	5.59	20.4	14379.25168	9361.944919	25096.73815	9374.034627	15799.01987	45228.69409	22763.12183	19173.61576	15002.05046	11961.13974	29576.30296	15296.22268	10948.7481	20166.99407	8175.961397	10618.42996	9163.063141	8383.691481	9777.474727	8423.015933	6901.529342	4840.784197	4874.59592	6013.933205	19274.89922	14842.03384	10154.71554	9189.308911	22386.75083	10326.71445	16623.28751	6414.599117	8520.792284	5728.328889	4464.808377	3959.283034	3441.484855	18256.00398	17586.39049	2493.046424	11283.6886	2436.166853	6673.124221	5526.776776	4613.325117	12138.72374	12732.08456	3951.270316
PC	30	4	 [M+H]+	4.12	20.92	2306.093662	1057.836058	2296.133223	1562.1903	497.392793	6325.637319	5367.342208	656.7702564	968.6460716	790.9389113	1516.029565	494.6083696	1172.526651	3431.749874	4721.665285	1448.530052	16518.36418	8319.515311	14273.1966	3094.734923	6383.023379	5940.657525	3324.530855	2633.690859	5189.048987	5030.571746	7328.642317	8069.009625	2058.910905	3990.190918	1107.802783	2447.819418	11772.7265	2706.483042	3771.751204	568.1070811	663.7354228	1693.888526	1248.158192	6004.012421	430.0693404	5182.745615	1204.841145	2510.314089	367.966515	965.8700923	1605.554788	2452.823546
PC	30	0	 [M+Na]+	6.03	21.1	18621.4107	17914.40433	13970.97498	20604.15836	11657.64683	19174.27545	24107.27913	9641.116893	7328.826525	18686.78713	21621.45602	24386.75876	3732.414095	16893.33413	14474.65137	22567.2608	21383.03208	18602.25577	11931.86521	15163.5171	11689.94751	11377.11379	6129.259518	12077.24786	16509.70314	21469.19308	5886.370362	12408.86557	16980.7532	17562.09865	18951.3538	16372.44051	17974.55401	18786.75775	13594.9604	7896.205789	4094.99557	9258.02189	14550.88101	21028.51803	17828.61801	12099.18636	7499.589483	8929.299602	4183.510513	17908.63483	8649.833058	10522.07135
PC	19	0	 [M+Na]+	1.19	21.18	22249.8682	24239.42469	22105.96444	12972.41084	7327.294663	11027.29474	40945.2319	22234.55857	11533.64097	24114.91356	14476.37227	12931.35701	1352.936979	24801.03992	20446.52672	14196.36556	63695.33791	26819.06293	30990.04966	48912.36626	17526.23858	23420.55651	17165.2337	27341.86157	29521.1984	18561.63294	6124.767934	22542.35033	20529.65914	20173.14965	20263.0962	8357.569747	31927.0818	25074.09716	20890.28993	15035.35917	10897.0894	14096.29309	20721.34154	24917.73107	42447.72607	25720.65883	11020.86699	24088.99427	10319.76338	25814.17299	17940.89069	16026.10969
PC	7	0	 [M+H]+	0.59	22.08	7334.35208	4925.591713	8400.531971	2465.115356	5307.152517	8719.524068	4928.616893	3709.604977	1129.180759	5584.674891	5682.848569	3216.316949	1288.008288	1622.274489	2027.491983	4304.041188	6738.341605	4573.241045	5691.850493	3270.218022	5011.312028	7556.735567	5372.312684	5033.748118	9641.29031	5956.118593	2818.175062	1780.899245	7198.565071	7704.89846	14693.4893	3755.975972	3498.685611	3623.672529	2695.289423	6692.591628	1716.254111	3432.601941	2708.886441	4773.074347	3798.671748	8015.878773	560.4471751	2190.331116	2310.649834	1542.901521	12268.21794	2286.633511
PC	12	0	 [M+H]+	0.52	22.9	2292.700891	721.8830552	4353.143534	1081.084337	3330.794373	2447.71532	1477.357474	2394.727158	1417.960625	3644.307494	1622.87788	1066.495018	2819.504736	546.5494	2999.514876	1987.136044	1572.600935	3463.41237	2771.195421	2749.705502	3285.50053	2489.714375	2357.377106	1319.28582	4039.38266	3053.750247	1456.967247	2684.393268	10835.53869	5252.802716	8058.025724	4416.776869	3004.948186	6081.275671	4618.13841	4040.074264	10491.43846	5067.68043	3531.324398	3175.260538	2979.628473	3002.579577	4605.360386	3119.696388	1169.261911	1922.337538	2987.897906	1283.858243
PC	45	4	 [M+H]+	8.76	22.98	7048.910685	4854.288603	16247.78765	3521.49492	25124.12961	25908.68315	10496.73785	8608.300697	4761.758848	5623.774375	5963.829604	9479.451104	41209.47195	36184.11219	30364.06125	43815.4978	7840.732571	8737.841448	5131.443506	12120.28789	15987.72471	12658.0206	17318.06	33615.2686	7818.195433	6319.53344	9274.25433	4552.988536	12466.63762	24298.3285	14193.58985	20528.92468	9311.785342	12373.45758	8782.638594	16784.43329	16634.747	24551.18605	10588.21975	5319.40183	38324.7838	4977.052337	5515.547401	12986.7127	10319.61166	10827.88944	12301.85685	13060.88795
PC	22	4	 [M+H]+	1.45	24.42	987.219649	4976.108908	3392.084447	7639.354329	4643.122262	18806.35414	12795.43544	10776.20647	4625.801472	12925.29206	6254.378542	7640.052726	785.2962197	1670.459084	2920.402512	8205.297495	24778.55834	5919.799525	4484.120579	9304.462584	6767.080049	18918.9415	25805.13842	13013.39882	7597.921832	32536.18385	12112.30511	40079.99902	33130.64957	10735.05485	5184.793189	11225.90943	18276.09286	25679.62724	10679.31564	12129.10244	8897.902185	8214.479539	22136.82063	9319.99603	14902.3972	31521.81278	5886.584008	15268.41022	5592.490901	8327.302994	12231.87392	4252.269126
PC	21	4	 [M+H]+	1.32	27.12	912.3443317	1040.338381	6723.692494	2864.697654	956.180704	4634.162537	4630.613439	1387.099604	2145.608241	2874.786248	1529.120652	4719.409742	1231.009889	7464.72096	1369.70209	3135.370578	40285.39554	30984.52444	11087.03344	1786.411472	11927.8815	5738.928465	8240.029921	6000.301623	4567.415264	10441.67557	15555.38329	16741.62564	3206.272182	3656.863174	842.134293	4768.569426	50641.13028	33760.1676	16426.64866	6875.40818	2850.124547	13591.76443	3611.225411	30848.8599	2435.705237	27292.21049	3257.949939	9773.127876	1372.25703	2367.31037	5961.853786	12562.20731
PC	26	0	 [M+H]+	4.51	29.75	5010.93921	4579.696749	5465.672037	2655.636318	1258.604983	7871.534021	6898.872382	2126.44036	4015.024876	4510.94397	6504.665639	2664.33432	612.2606857	1250.07541	2024.242696	3011.170655	6349.114841	2784.510265	5473.632776	5692.609219	2077.756939	5333.179623	2598.752618	5685.038191	9798.972309	3614.625516	925.8533616	4995.843253	3565.261356	3688.427612	1999.670703	1382.614243	1811.495387	1772.419959	2135.762611	2825.586525	1042.088244	1336.22509	5231.319145	2590.58186	3744.080378	2823.137271	913.468202	1102.144342	1705.593947	2906.190981	2490.025608	944.3533407
PC	34	6	 [M+H]+	4.88	30.84	33430.89406	59358.69327	61988.44442	20738.33834	17087.36098	26207.44666	137570.5822	24429.67498	17526.53546	48139.55214	24786.51386	53177.63641	685.7274025	20511.9695	28698.15193	33717.49515	88379.19367	89164.25306	27028.97283	36587.45285	18182.01255	27001.30587	12831.77151	29141.80013	67134.50802	66138.00063	7332.809135	31198.82462	57434.17779	10466.85382	20342.63924	12750.90102	19110.46912	37684.07751	22414.07369	23379.29631	8262.196397	8626.594484	30468.35346	2490.780793	28231.47073	16380.58384	9993.991206	11074.59406	5293.640743	14686.92713	19596.19491	7742.1251
PC	41	2	 [M+H]+	8.16	31.74	24943.4104	13057.09159	8878.220746	7376.253364	8663.449944	14525.59264	12217.53462	9182.614035	12594.67305	22257.42783	18790.39636	8219.912964	4012.394072	8583.429689	11820.52923	16395.27351	3188.152492	10104.09188	17151.6254	15806.06396	6389.67799	10152.75075	6267.304548	16173.31994	13660.37901	23820.02863	7772.075888	14020.43224	19986.15994	23873.99816	22818.02832	5645.548281	9049.134708	20366.99346	10514.39544	4375.487635	19769.05481	10748.39298	12447.90705	6632.174349	15336.67261	11079.68672	12695.70279	6734.815727	9417.164059	13286.15764	17911.10444	10833.34359
PC	36	8	 [M+H]+	4.94	32.04	15660.64065	9348.470093	10113.30228	5297.803803	7631.856273	17525.34608	10726.7694	13093.81207	10267.09509	14236.30083	14525.32101	7614.680203	2949.888586	6928.487488	12540.64584	12211.7959	12551.96176	20975.96479	29884.61245	15645.68544	10819.64342	13802.16568	9667.8384	12486.74448	28329.65947	33512.74363	4131.219957	13707.61882	24005.81364	26614.54151	16116.01684	9971.717427	10169.60338	20811.49456	8215.839518	6372.87564	6464.10165	9180.319454	8342.980202	9465.583345	8130.665588	6533.564799	6212.675058	13172.12211	3976.042709	4182.230145	11465.42778	4867.582123
PC	34	2	 [M+Na]+	8.44	33.44	6328.137539	8757.351803	23904.97794	6437.609624	5767.162913	47534.83925	9607.464947	8113.045451	5906.994354	18078.77943	8749.007813	8492.74155	1936.293591	60420.09635	78185.21451	10362.34721	124587.0512	111299.3393	47017.34899	14231.70336	73792.80455	49347.37915	26781.39158	8463.684064	11837.21324	27287.8222	20966.81977	77820.94834	28397.22192	51287.12415	17643.51721	21360.21984	144503.9488	193641.2795	67573.8426	38482.82084	8380.263848	43280.51359	12745.17259	55249.62593	44807.90488	129888.3281	16638.06028	54352.08262	7487.376057	33054.58436	82415.40121	40437.79677
PC	44	2	 [M+H]+	9.05	36.58	11499.30206	9987.87359	4506.959966	3465.790478	14977.80349	9756.44745	16953.38595	11726.67748	5114.674058	13997.43396	11339.79389	13804.99712	7489.242066	6985.694479	8596.570838	14457.36901	3904.341252	9391.533717	6860.420866	12574.28724	11667.04469	3869.471503	6805.754193	9417.557978	4363.704128	12556.3623	4894.932133	5028.728518	9526.291482	10243.47472	10481.83603	7290.874716	14145.70897	1804.77378	13161.02051	7644.97661	18279.69703	9395.714165	10139.41754	10914.73594	13476.15636	11099.49917	10789.5619	3998.312505	4711.21841	12930.59955	3780.19732	6388.196795
PC	46	6	 [M+H]+	8.42	37.3	3103.004134	3033.374803	9793.452221	1036.854949	1788.732388	9457.379215	6679.518954	3420.238007	1778.642707	13570.13935	6972.437718	5648.723202	1726.240814	18245.1033	25256.15488	7717.68598	74628.23907	79081.76113	40788.14747	14515.7115	27040.67457	27610.39871	20280.06253	16274.61849	8477.579612	37863.74184	17072.4885	112733.9157	9403.625032	26614.16038	5581.287545	18004.70969	122124.4477	97956.24299	30192.78171	28014.16185	8630.710183	12028.70283	8895.814024	44723.59401	20099.15557	84849.00754	16510.5132	37951.08144	3085.028635	13141.7452	46015.24519	29831.86537
PC	26	6	 [M+H]+	1.86	38.35	2569.555589	4838.111665	1310.137543	2254.824158	1068.118519	1238.089616	2199.446305	2307.13664	1009.359509	1794.816129	2786.10717	1752.773415	1274.594539	1410.865964	808.5386301	1177.316138	3792.231644	1511.356781	1171.344727	1583.059765	1663.971354	2993.316609	261.2020076	1123.574663	2638.74825	3768.942655	5454.772975	6762.644009	2441.614284	1702.692942	1484.030873	855.6303857	2147.013906	3268.850434	2237.687993	1894.563212	2095.777035	2321.131914	2323.66934	1335.534175	2651.58845	3098.330994	3434.63439	7074.271743	1963.089973	1032.837473	784.1264445	2193.777247
PC	44	8	 [M+H]+	6.81	38.43	2469.854011	4148.390318	4506.202085	3953.199826	2668.089818	10660.08896	4442.185897	2576.287963	2004.324387	4066.495112	2528.225471	1932.607799	2025.599322	6746.507442	14463.17554	4545.035478	24960.07544	30949.51113	26419.03635	4158.047168	12417.64065	19036.58188	20578.0725	6470.543262	6517.992457	11827.17994	34317.49502	28464.85583	5193.446468	15926.21827	3115.498033	8615.548038	69190.98468	69306.59836	19069.00353	10452.97253	8331.429781	13309.1483	5747.325244	28877.8523	9582.296625	33221.81252	2782.338099	19993.98293	984.5112007	1961.903656	13945.74934	19649.53728
PC	24	4	 [M+H]+	1.94	39.14	2655.269812	5382.772077	2172.688317	1788.240585	432.9226656	4384.115755	5333.045321	4671.219962	1897.780447	104.7933387	6094.121301	4656.446987	618.2272568	57.02292679	1059.05042	336.5391748	10532.45575	5992.924316	409.6504095	12440.52934	2570.936645	5215.885089	3414.247399	2828.549384	2236.085856	7253.561208	3535.784393	29747.95755	3444.852387	2655.957134	4059.170777	2024.890632	4775.900541	5621.226713	8895.341037	823.3577008	6370.347377	213.788208	3695.142316	4454.690877	3212.621315	5830.646691	2049.042643	3416.934541	793.015691	3691.983308	7620.714116	2555.679481
