Sample,Ctrl_BL6_db._2273,Ctrl_BL6_db._2274,Ctrl_BL6_db._2275,Ctrl_BL6_db._2279,HF_BL6_db._2286,HF_BL6_db._2287,HF_BL6_db._2288,HF_BL6_db._2289
Label,CT,CT,CT,CT,HF,HF,HF,HF
lysoPC 16_0,20132159.19,22720360.5,22720360.5,20132159.19,20132159.19,20132159.19,16572924.29,20132159.19
lysoPC 14_0,45581.41301,39468.63973,58766.58296,48358.84919,27851.55478,21185.7618,23760.88531,19074.6501
lysoPC 23_0,15687.34626,17004.28626,9045.419913,15036.46516,15975.85865,13696.90122,14922.74669,15295.01654
lysoPC 15_0,44612.9401,36051.60998,51282.16087,35398.04461,41106.72077,32653.14066,32951.19268,32320.47221
lysoPC 18_2,12375982.44,12375982.44,9448189.586,9448189.586,16572924.29,13817681.24,20132159.19,10200694.31
lysoPC 24_0,118505.8912,90804.37134,68787.00396,99253.61496,112285.6304,101759.5467,99253.61496,121651.7206
lysoPC 21_0,8807.957563,8748.179596,5503.620959,8748.179596,18429.50739,9510.279984,10799.2918,10285.46389
lysoPC 22_4,64562.88981,52315.61511,62865.60055,71916.48569,110956.0216,70262.89681,43156.70584,57592.48043
lysoPC 17_2,4192.120978,3136.713422,3136.713422,3582.050538,3793.99308,2250.278413,2472.498077,2859.214096
lysoPC 25_0,1554.711954,5398.484208,1515.414593,3295.568832,617.2339986,2595.139951,3494.481661,5343.930802
lysoPC 22_2,5971.478916,6031.542335,5812.552331,8807.957563,15687.34626,6903.119698,8058.955017,9263.602734
lysoPE 20_4,201999.6098,252002.4484,329618.1217,409040.8055,274413.3305,182854.636,308922.0619,283628.6279
lysoPE 18_2,70262.89681,85783.85021,110956.0216,79546.63876,149132.6279,91934.16296,165248.6492,101759.5467
lysoPE 16_0,75093.50173,82642.56897,198869.5974,69529.13567,99253.61496,81625.74061,84729.37693,82642.56897
lysoPE 18_0,101759.5467,118505.8912,303862.2993,139917.3118,150671.8615,141893.6934,149132.6279,175881.7573
lysoPE 22_6,325336.759,409040.8055,319747.4666,485982.0772,385255.8602,208187.0013,433828.2083,448577.7205
lysoPE 20_0,5291.079096,5617.916074,7416.388262,7092.994729,8405.57343,4952.904236,5343.930802,7929.778275
lysoPE 19_0,3031.450982,3536.559619,10440.77393,7217.727526,4992.326724,2204.662698,2693.967625,962.5835859
MG 17_0,68787.00396,60137.67249,112285.6304,62324.32462,108543.766,78590.41593,69529.13567,50831.41871
MG 18_2,43156.70584,10350.89603,1477.764544,5241.93972,7160.903879,6777.304007,22564.4391,5090.382455
MG 24_4,14440.74817,3216.649245,11849.75625,14440.74817,12185.61467,14210.51883,13188.8734,8695.674039
PC 34_2,44118529.06,44118529.06,44118529.06,37119392.18,44118529.06,44118529.06,44118529.06,34992439.41
PC 36_2,37119392.18,40453359.54,37119392.18,32568279.96,40453359.54,40453359.54,40453359.54,32568279.96
PC 32_2,494570.316,647224.5341,308922.0619,559749.6145,167212.0666,247667.6099,298536.7414,303862.2993
PC 38_4,104510.3492,105909.3798,204773.7108,110956.0216,136306.8441,131313.273,74343.49208,75093.50173
PC 38_2,1152700.584,1257489.017,783327.4494,1444798.626,1970232.117,1510977.876,2150310.29,1799576.667
PC 40_4,732261.9102,710072.9634,379055.9334,835092.3774,754323.8708,783327.4494,783327.4494,835092.3774
PC 38_6,29921518.56,32568279.96,29921518.56,29921518.56,37119392.18,34992439.41,34992439.41,37119392.18
