"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","QC.7"
"DG 38:3"," [M+NH4]+@8.18",7019.53097964286,2111.11652232143,4859.26014035714,4003.08042589286,2623.71107660714,5187.78708392857,5630.22297285714,3176.56450892857,3062.60029232143,3062.60029232143,3698.57423714286,2524.25251839286,8182.79665892857,5083.32325839286,5276.15300892857,6295.60251607143,5187.78708392857,3481.14064946429,2111.11652232143,2962.86339982143,7149.45778035714,5830.36731714286,3797.53521178571,4859.26014035714,2738.26377142857,5707.80606535714,2623.71107660714,3062.60029232143,2738.26377142857,5510.25820196429,3698.57423714286,3286.37972392857,2853.8806975,5083.32325839286,6074.70763767857,2738.26377142857,11664.5865464286,3797.53521178571,6547.23283035714,2301.18930267857,1583.11261982143,2738.26377142857,2301.18930267857,2409.38093892857,2738.26377142857,3176.56450892857,2200.30958714286,8709.31950178571,2623.71107660714,2200.30958714286,4347.66305482143,2301.18930267857,2738.26377142857,2200.30958714286,3286.37972392857,4859.26014035714
"DG 38:5"," [M+NH4]+@7.62",46570.3652142857,29604.2187464286,26837.4808035714,18849.0058946429,22655.337375,23233.7167285714,62397.9615714286,28495.2293321429,26171.2539482143,20701.8814285714,49856.8851607143,12820.3079732143,46570.3652142857,15000.8127196429,30828.0614821429,21395.8974232143,21395.8974232143,7019.53097964286,12820.3079732143,9198.65279285714,20184.7195535714,11187.2991785714,13160.214875,12820.3079732143,17648.0953017857,35409.6194821429,36345.0238035714,22655.337375,24878.3242321429,24878.3242321429,21115.1249267857,15660.504375,18324.2519410714,23786.4344803571,33549.8261214286,21395.8974232143,21395.8974232143,44400.4986964286,24648.4148571429,31521.0185357143,22996.4870714286,29604.2187464286,20184.7195535714,17905.7529821429,19915.4671964286,25187.8067964286,30426.4898571429,30426.4898571429,9666.19391607143,12646.7265160714,12054.161475,12054.161475,7818.80072071429,13295.9136892857,12252.0707714286,17648.0953017857
"DG 38:6"," [M+NH4]+@7.28",29604.2187464286,23535.6674,28136.8426732143,16062.4849892857,11187.2991785714,10821.5161821429,34346.9940660714,13160.214875,8885.06739660714,11324.7492232143,44400.4986964286,10296.9797839286,29256.8306071429,10147.4543035714,11664.5865464286,6074.70763767857,8709.31950178571,1429.82686803571,5510.25820196429,1958.08991857143,4859.26014035714,3698.57423714286,3286.37972392857,2301.18930267857,16562.38995,24878.3242321429,32697.9834678571,25187.8067964286,24648.4148571429,18849.0058946429,20896.0796607143,16062.4849892857,18589.3386625,12252.0707714286,15660.504375,13160.214875,18589.3386625,22996.4870714286,23535.6674,16562.38995,18849.0058946429,19250.3550410714,28136.8426732143,18324.2519410714,16062.4849892857,18324.2519410714,16562.38995,21870.113375,17905.7529821429,15660.504375,14429.5051482143,17905.7529821429,9198.65279285714,20184.7195535714,11187.2991785714,16562.38995
"DG 40:7"," [M+NH4]+@7.56",30828.0614821429,12054.161475,17905.7529821429,8568.66695714286,7560.55331428571,4347.66305482143,19508.9562589286,7958.53787553571,7560.55331428571,8321.50644589286,34815.1407125,6295.60251607143,23233.7167285714,14025.1392089286,5707.80606535714,15439.1810178571,14025.1392089286,5083.32325839286,4565.76887392857,6173.28736053571,9064.79783035714,4129.22620732143,5187.78708392857,6646.52262571429,3286.37972392857,9518.17948142857,7288.34971535714,8709.31950178571,9198.65279285714,7446.81342910714,9366.42718928572,8321.50644589286,10017.8381107143,7674.84652875,10821.5161821429,7446.81342910714,6646.52262571429,16062.4849892857,13696.6282857143,8321.50644589286,7674.84652875,10821.5161821429,12252.0707714286,7149.45778035714,7818.80072071429,7019.53097964286,9518.17948142857,6894.08267107143,5187.78708392857,11324.7492232143,14025.1392089286,7019.53097964286,8321.50644589286,8321.50644589286,13160.214875,10296.9797839286
"lysoPC 14:0"," [M+H]+@1.05",57274.9927142857,77587.5420535714,47588.3137857143,93520.8039821429,64910.1661964286,53603.7779642857,43291.4779107143,69235.555,73265.899375,71418.1367142857,59235.9577142857,66790.6490892857,39672.23125,37709.0024642857,57274.9927142857,44400.4986964286,21870.113375,22098.1082571429,30426.4898571429,26837.4808035714,22996.4870714286,23535.6674,27516.2858410714,30828.0614821429,45353.4926071429,31812.2950125,33549.8261214286,30426.4898571429,25885.5997321429,28495.2293321429,31521.0185357143,32263.4358392857,27166.2703839286,31145.2635178571,27852.3630714286,30828.0614821429,24878.3242321429,18324.2519410714,21115.1249267857,17905.7529821429,10821.5161821429,11515.6484035714,11187.2991785714,12252.0707714286,14590.6986964286,10017.8381107143,14251.4973392857,14025.1392089286,26837.4808035714,29604.2187464286,26171.2539482143,33549.8261214286,29256.8306071429,24338.8607678571,31145.2635178571,27516.2858410714
"lysoPC 14:0"," [M+Na]+@1.06",4003.08042589286,7149.45778035714,3062.60029232143,6413.77860446429,2738.26377142857,4677.01265857143,3062.60029232143,4003.08042589286,4565.76887392857,2962.86339982143,4233.94117535714,4003.08042589286,3904.26020160714,2111.11652232143,3904.26020160714,3286.37972392857,3176.56450892857,1009.10998678571,2301.18930267857,3062.60029232143,3797.53521178571,2524.25251839286,3176.56450892857,1801.38623892857,3797.53521178571,2200.30958714286,3176.56450892857,3367.97632982143,2301.18930267857,3598.08826178571,3598.08826178571,2962.86339982143,4347.66305482143,3367.97632982143,1958.08991857143,3481.14064946429,1009.10998678571,2962.86339982143,3481.14064946429,2524.25251839286,1009.10998678571,1208.25424607143,4003.08042589286,1208.25424607143,2623.71107660714,1009.10998678571,2623.71107660714,2623.71107660714,1009.10998678571,2623.71107660714,1208.25424607143,1958.08991857143,2623.71107660714,3286.37972392857,2301.18930267857,2738.26377142857
"lysoPC 15:0"," [M+H]+@1.28",49173.166625,70122.0761785714,60032.3102321429,58590.797375,67625.6619821429,52560.8878035714,60928.3265178571,57274.9927142857,50560.2420107143,64172.3337857143,61580.5224107143,75446.9514642857,38739.4274821429,33964.91875,49856.8851607143,33163.5863571429,29604.2187464286,37709.0024642857,25515.7566642857,31145.2635178571,24045.4217035714,33163.5863571429,29604.2187464286,32697.9834678571,62397.9615714286,44872.1232142857,51863.2385178571,58590.797375,39180.905925,47138.1425892857,53603.7779642857,47588.3137857143,43924.0483357143,47588.3137857143,44400.4986964286,46053.4322303571,38222.1059642857,28495.2293321429,30024.804525,28495.2293321429,27166.2703839286,33163.5863571429,31145.2635178571,30426.4898571429,33549.8261214286,39180.905925,32697.9834678571,33964.91875,32263.4358392857,47588.3137857143,44400.4986964286,47588.3137857143,38739.4274821429,43924.0483357143,38739.4274821429,42740.6879821429
"lysoPC 16:0"," [M+H]+@1.53",29771910.5178571,29771910.5178571,22976408.6964286,22976408.6964286,27030744.1428571,29771910.5178571,27030744.1428571,39431359.6964286,22976408.6964286,27030744.1428571,22976408.6964286,29771910.5178571,20361405.2857143,22976408.6964286,22976408.6964286,20361405.2857143,16300016.1428571,16300016.1428571,16300016.1428571,16300016.1428571,16300016.1428571,16300016.1428571,16300016.1428571,20361405.2857143,29771910.5178571,20361405.2857143,20361405.2857143,22976408.6964286,20361405.2857143,22976408.6964286,27030744.1428571,29771910.5178571,20361405.2857143,20361405.2857143,20361405.2857143,27030744.1428571,20361405.2857143,20361405.2857143,16300016.1428571,20361405.2857143,16300016.1428571,20361405.2857143,16300016.1428571,16300016.1428571,20361405.2857143,20361405.2857143,16300016.1428571,16300016.1428571,22976408.6964286,20361405.2857143,27030744.1428571,20361405.2857143,20361405.2857143,20361405.2857143,20361405.2857143,20361405.2857143
"lysoPC 16:0"," [M+Na]+@1.86",28827.6476035714,40740.1316785714,26171.2539482143,47588.3137857143,28495.2293321429,20701.8814285714,28827.6476035714,32697.9834678571,49173.166625,43924.0483357143,33163.5863571429,42270.1891785714,32263.4358392857,11031.9292982143,33964.91875,37210.6875,12646.7265160714,34815.1407125,35812.2215678571,44872.1232142857,40740.1316785714,59235.9577142857,42740.6879821429,46570.3652142857,47138.1425892857,35812.2215678571,27852.3630714286,16062.4849892857,16305.6618767857,26171.2539482143,33549.8261214286,39672.23125,24648.4148571429,41284.5769428571,17905.7529821429,26496.8920107143,7019.53097964286,12820.3079732143,21658.0276339286,18849.0058946429,30024.804525,25885.5997321429,16758.3396607143,21870.113375,28495.2293321429,19250.3550410714,13160.214875,13482.9624910714,26496.8920107143,25885.5997321429,16562.38995,32263.4358392857,26171.2539482143,24045.4217035714,21658.0276339286,26837.4808035714
"lysoPC 16:1"," [M+H]+@1.13",571729.962142857,886650.390178571,753683.109821429,1479117.02589286,886650.390178571,753683.109821429,540163.743267857,919618.595714286,1145645.24982143,1211694.65464286,919618.595714286,1041433.58625,583411.744732143,753683.109821429,816021.157142857,729938.209285714,377003.085,421091.437803571,599307.431678572,527834.730946428,459518.717321429,485844.163392857,466485.172642857,527834.730946428,386893.902142857,233684.990357143,226122.400535714,266987.788392857,252427.242857143,281397.249821429,306250.888214286,295686.620535714,230115.201964286,295686.620535714,212703.797678571,208476.134642857,233684.990357143,184039.758214286,184039.758214286,177587.820892857,129249.328392857,122175.508571429,136258.970214286,109734.807660714,134721.242857143,150075.023571429,122175.508571429,157757.314821429,435166.857857143,428359.130321429,359016.831160714,496519.185875,386893.902142857,459518.717321429,401213.237982143,428359.130321429
"lysoPC 16:1"," [M+Na]+@1.12",30426.4898571429,53084.9719464286,32697.9834678571,54373.6077857143,50560.2420107143,37210.6875,21115.1249267857,53603.7779642857,58590.797375,59235.9577142857,47588.3137857143,40740.1316785714,19915.4671964286,36743.522125,35409.6194821429,36345.0238035714,16758.3396607143,17205.0590267857,26171.2539482143,26171.2539482143,24878.3242321429,21395.8974232143,29256.8306071429,26496.8920107143,19508.9562589286,14590.6986964286,12820.3079732143,13160.214875,11031.9292982143,15660.504375,15837.7024571429,13867.7270535714,11187.2991785714,15439.1810178571,10480.6037157143,3367.97632982143,13482.9624910714,13482.9624910714,11515.6484035714,6547.23283035714,9666.19391607143,6074.70763767857,6173.28736053571,6547.23283035714,5510.25820196429,7288.34971535714,11324.7492232143,10017.8381107143,27166.2703839286,22655.337375,21115.1249267857,22098.1082571429,19054.5808375,27516.2858410714,18849.0058946429,22996.4870714286
"lysoPC 17:0"," [M+Na]+@1.81",281397.249821429,496519.185875,527834.730946428,583411.744732143,477320.170892857,353551.866446429,372047.992285714,353551.866446429,583411.744732143,638831.869375,428359.130321429,554847.643767857,414307.393392857,295686.620535714,657027.033392857,359016.831160714,322976.941964286,353551.866446429,443034.381428571,365996.245535714,281397.249821429,365996.245535714,329361.089857143,353551.866446429,638831.869375,527834.730946428,381549.305160714,322976.941964286,708525.935696429,540163.743267857,508610.486392857,626634.444821429,353551.866446429,477320.170892857,421091.437803571,496519.185875,428359.130321429,322976.941964286,311979.460892857,295686.620535714,359016.831160714,311979.460892857,359016.831160714,372047.992285714,285347.296428571,496519.185875,386893.902142857,381549.305160714,657027.033392857,571729.962142857,638831.869375,583411.744732143,613608.007821429,613608.007821429,583411.744732143,613608.007821429
"lysoPC 17:1"," [M+H]+@1.46",53603.7779642857,91027.3493928571,41788.9912446429,91027.3493928571,75446.9514642857,61580.5224107143,60032.3102321429,77587.5420535714,80728.0989821429,78684.2205,77587.5420535714,84781.2899285714,70122.0761785714,89732.2299821428,48620.6934642857,58590.797375,39180.905925,59235.9577142857,55107.5350232143,85871.8150892857,67625.6619821429,93520.8039821429,75446.9514642857,82936.7736785714,46053.4322303571,31145.2635178571,46053.4322303571,33549.8261214286,30828.0614821429,39672.23125,47588.3137857143,39180.905925,36743.522125,63343.01875,51863.2385178571,41284.5769428571,46053.4322303571,43291.4779107143,27852.3630714286,43924.0483357143,33549.8261214286,26496.8920107143,25885.5997321429,18589.3386625,39180.905925,27516.2858410714,28136.8426732143,36743.522125,51863.2385178571,51863.2385178571,35409.6194821429,51078.9281285714,51078.9281285714,52560.8878035714,46570.3652142857,49173.166625
"lysoPC 17:2"," [M+H]+@1.12",2524.25251839286,3286.37972392857,5276.15300892857,4972.19124428571,3367.97632982143,2853.8806975,4233.94117535714,4347.66305482143,2962.86339982143,5276.15300892857,2111.11652232143,3481.14064946429,4003.08042589286,3176.56450892857,3698.57423714286,2962.86339982143,2200.30958714286,2111.11652232143,3367.97632982143,3286.37972392857,2623.71107660714,2409.38093892857,2200.30958714286,3367.97632982143,4347.66305482143,2962.86339982143,3698.57423714286,3698.57423714286,3904.26020160714,2524.25251839286,3481.14064946429,3062.60029232143,3367.97632982143,3481.14064946429,1583.11261982143,1429.82686803571,3367.97632982143,2409.38093892857,2524.25251839286,2200.30958714286,1801.38623892857,2200.30958714286,1583.11261982143,2738.26377142857,3062.60029232143,3286.37972392857,1583.11261982143,1009.10998678571,1583.11261982143,1583.11261982143,2301.18930267857,1801.38623892857,2301.18930267857,2962.86339982143,1958.08991857143,1583.11261982143
"lysoPC 18:0"," [M+H]+@2.31",20361405.2857143,20361405.2857143,20361405.2857143,20361405.2857143,20361405.2857143,20361405.2857143,22976408.6964286,22976408.6964286,16300016.1428571,20361405.2857143,16300016.1428571,20361405.2857143,16300016.1428571,16300016.1428571,20361405.2857143,13227403.2142857,20361405.2857143,22976408.6964286,22976408.6964286,22976408.6964286,22976408.6964286,22976408.6964286,20361405.2857143,16300016.1428571,22976408.6964286,29771910.5178571,27030744.1428571,27030744.1428571,22976408.6964286,20361405.2857143,20361405.2857143,22976408.6964286,22976408.6964286,27030744.1428571,22976408.6964286,29771910.5178571,22976408.6964286,22976408.6964286,22976408.6964286,22976408.6964286,27030744.1428571,27030744.1428571,32242602.9285714,27030744.1428571,29771910.5178571,29771910.5178571,22976408.6964286,22976408.6964286,20361405.2857143,22976408.6964286,20361405.2857143,22976408.6964286,22976408.6964286,22976408.6964286,22976408.6964286,22976408.6964286
"lysoPC 18:1"," [M+H]+@1.68",9353458.89285714,11631902.2053571,10316561.6160714,11631902.2053571,9353458.89285714,10316561.6160714,8413786.19642857,10316561.6160714,9353458.89285714,13227403.2142857,13227403.2142857,9353458.89285714,8413786.19642857,9353458.89285714,10316561.6160714,10316561.6160714,8413786.19642857,9353458.89285714,9353458.89285714,7750404.18214286,9353458.89285714,9353458.89285714,10316561.6160714,8413786.19642857,6336154.78392857,5107607.39642857,6336154.78392857,5107607.39642857,4262567.43214286,3981165.63392857,4720640.14285714,5107607.39642857,4262567.43214286,4720640.14285714,4720640.14285714,5549056.43392857,6336154.78392857,5107607.39642857,4720640.14285714,4720640.14285714,5107607.39642857,5107607.39642857,4720640.14285714,3981165.63392857,6336154.78392857,5549056.43392857,4720640.14285714,5549056.43392857,7750404.18214286,8413786.19642857,7750404.18214286,8413786.19642857,7750404.18214286,8413786.19642857,8413786.19642857,8413786.19642857
"lysoPC 18:2"," [M+H]+@1.29",13227403.2142857,13227403.2142857,16300016.1428571,13227403.2142857,13227403.2142857,16300016.1428571,16300016.1428571,16300016.1428571,7750404.18214286,10316561.6160714,11631902.2053571,13227403.2142857,11631902.2053571,11631902.2053571,13227403.2142857,8413786.19642857,7750404.18214286,7750404.18214286,10316561.6160714,8413786.19642857,7750404.18214286,8413786.19642857,8413786.19642857,9353458.89285714,13227403.2142857,13227403.2142857,22976408.6964286,13227403.2142857,13227403.2142857,13227403.2142857,13227403.2142857,13227403.2142857,9353458.89285714,9353458.89285714,7750404.18214286,11631902.2053571,16300016.1428571,13227403.2142857,20361405.2857143,9353458.89285714,10316561.6160714,11631902.2053571,13227403.2142857,10316561.6160714,13227403.2142857,13227403.2142857,13227403.2142857,13227403.2142857,13227403.2142857,11631902.2053571,11631902.2053571,11631902.2053571,11631902.2053571,10316561.6160714,10316561.6160714,10316561.6160714
"lysoPC 18:2"," [M+Na]+@1.15",359016.831160714,401213.237982143,443034.381428571,708525.935696429,599307.431678572,729938.209285714,443034.381428571,459518.717321429,554847.643767857,401213.237982143,583411.744732143,753683.109821429,613608.007821429,626634.444821429,847475.440892857,583411.744732143,443034.381428571,708525.935696429,679997.608267857,638831.869375,377003.085,753683.109821429,753683.109821429,421091.437803571,508610.486392857,540163.743267857,443034.381428571,300330.617678571,599307.431678572,359016.831160714,386893.902142857,414307.393392857,372047.992285714,401213.237982143,243308.448035714,518741.019642857,729938.209285714,508610.486392857,485844.163392857,335816.517321429,329361.089857143,306250.888214286,508610.486392857,407758.431857143,450520.603928571,518741.019642857,679997.608267857,540163.743267857,626634.444821429,638831.869375,679997.608267857,657027.033392857,414307.393392857,679997.608267857,679997.608267857,638831.869375
"lysoPC 18:3"," [M+H]+@1.05",159336.401428571,226122.400535714,197317.689285714,285347.296428571,243308.448035714,230115.201964286,169170.56625,252427.242857143,276026.942321429,377003.085,247227.189464286,266987.788392857,212703.797678571,151750.858928571,174443.509642857,187151.798392857,95086.8434821429,117821.062892857,117821.062892857,129249.328392857,112896.958089286,153655.769107143,132752.419464286,161801.384107143,169170.56625,116331.312910714,205717.823821429,107961.024285714,146110.468035714,100478.048964286,112896.958089286,119141.037589286,107961.024285714,166881.198089286,111261.935339286,109734.807660714,166881.198089286,143734.935357143,141663.135,103280.380357143,76376.5748392857,74354.0717321429,69235.555,74354.0717321429,70122.0761785714,60032.3102321429,93520.8039821429,87020.9964285714,137903.137857143,123774.517142857,127190.990535714,141663.135,137903.137857143,127190.990535714,136258.970214286,151750.858928571
