"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"TG 58_6",39125.4085535714,89692.7647232143,95782.8210714286,61688.1022857143,69792.1983392857,63853.8299321429,78680.0341964286,60719.3389107143
"TG 56_3",16769.8830410714,79935.5262642857,32236.8801964286,55074.1213928571,82903.4760714286,56709.7669107143,51795.0621428571,65292.6203571429
"TG 50_5",63853.8299321429,147937.73625,69792.1983392857,131122.470535714,33679.5103964286,62766.6365035714,51035.1771285714,54177.6545053571
"TG 50_3",218579.666142857,740974.119267857,389615.907053571,691980.601357143,402282.127178571,466853.517017857,296685.858607143,438294.818267857
"TG 52_2",1455147.53910714,5078044.01785714,2801262.88214286,3653398.16071429,3206715.1125,3653398.16071429,2502717.17142857,3206715.1125
"TG 56_9",285735.851553571,218579.666142857,263434.931428571,366483.281767857,234177.565178571,263434.931428571,285735.851553571,254837.76625
"TG 56_2",9162.38664107143,86236.0747321428,31635.0711428571,47519.2642660714,61688.1022857143,54177.6545053571,45819.6608571429,45078.8297857143
"TG 54_6",187605.219642857,366483.281767857,254837.76625,315138.221821429,254837.76625,254837.76625,263434.931428571,275623.213214286
"TG 56_7",225561.56,356514.397125,202271.0279625,202271.0279625,209614.510892857,244054.326071429,305691.987410714,244054.326071429
"TG 54_2",157279.283625,769351.43425,285735.851553571,389615.907053571,557535.656428571,424657.462660714,275623.213214286,376836.891214286
"TG 56_6",453906.612607143,829835.944821429,656382.538178571,630128.590982143,502953.747839286,580827.072089286,606468.134892857,537086.656732143
"TG 52_1",167816.821428571,881327.144642857,315138.221821429,466853.517017857,466853.517017857,412194.21525,324681.287678571,466853.517017857
"TG 58_8",127822.838035714,296685.858607143,275623.213214286,254837.76625,218579.666142857,218579.666142857,254837.76625,202271.0279625
"TG 60_12",98095.1422857143,72376.8640464286,225561.56,180820.683571429,195603.946214286,139107.900982143,152912.219,93647.1940357143
"TG 48_2",69792.1983392857,244054.326071429,84414.4910535714,152912.219,127822.838035714,91582.2723821429,68793.4987857143,109260.486
"TG 58_5",6439.62519160714,39590.5449357143,28417.0586892857,22746.1475357143,32236.8801964286,30472.3221589286,29956.5594839286,23010.0447678571
"TG 58_10",366483.281767857,225561.56,829835.944821429,537086.656732143,336896.543375,315138.221821429,376836.891214286,285735.851553571
"TG 56_8",389615.907053571,606468.134892857,881327.144642857,829835.944821429,519282.5495,769351.43425,740974.119267857,519282.5495
"TG 48_3",55779.1466964286,139107.900982143,48079.1544821429,91582.2723821429,43779.5852857143,53310.7435107143,29619.9902357143,55779.1466964286
"TG 48_1",60719.3389107143,175201.353928571,71082.6420714286,88055.5859285714,147937.73625,81470.3392857143,58747.1725892857,77117.3579964286
"TG 60_8",8125.48476017857,16567.6682892857,25146.6001785714,21368.9445339286,16769.8830410714,21368.9445339286,28417.0586892857,21607.3120732143
"TG 52_5",356514.397125,935039.595,691980.601357143,1140505.35982143,412194.21525,935039.595,656382.538178571,740974.119267857
"TG 58_2",2283.52759196429,23315.2417571429,3149.46716821429,13098.9696714286,15874.1222107143,11919.7666446429,10133.1685892857,6315.46978571429
"TG 62_14",28788.7575339286,21075.5921428571,55779.1466964286,44423.4569464286,25146.6001785714,30871.5082321429,36431.7635982143,21368.9445339286
"TG 60_9",16567.6682892857,41435.4854071429,51035.1771285714,32711.4972857143,36431.7635982143,32711.4972857143,39590.5449357143,27253.9484821429
"TG 64_16",3260.58485017857,1932.36239017857,9978.52117321429,8125.48476017857,7050.54476,3456.08772910714,9295.57433928571,4981.35488607143
"TG 50_4",91582.2723821429,346000.597321429,139107.900982143,263434.931428571,109260.486,143503.426964286,102952.236285714,157279.283625
"TG 60_10",38131.7161321429,61688.1022857143,93647.1940357143,54177.6545053571,55779.1466964286,65292.6203571429,95782.8210714286,48807.5821428571
"TG 62_13",10487.4956032143,27253.9484821429,37552.3767678571,38131.7161321429,25505.1708607143,16567.6682892857,31635.0711428571,9978.52117321429
"TG 60_7",5934.35367571429,15215.9790660714,16331.7739839286,9162.38664107143,13955.8465,11020.5853321429,15453.0258392857,7186.05634642857
"TG 48_0",58747.1725892857,78680.0341964286,37003.3471071429,42558.8972821429,120659.397669643,52724.8140535714,37552.3767678571,62766.6365035714
"TG 62_12",8816.23721785714,21368.9445339286,28012.4682160714,18178.1888875,25881.2709928571,8816.23721785714,21075.5921428571,20152.4907142857
"TG 52_7",81470.3392857143,93647.1940357143,43244.4308214286,100624.498053571,17206.6745767857,46974.5335535714,35265.7756053571,45819.6608571429
"TG 50_0",43779.5852857143,117295.894107143,49582.7215642857,67612.5251964286,105862.877928571,72376.8640464286,39125.4085535714,69792.1983392857
"TG 52_0",4758.78730589286,40242.4034642857,21075.5921428571,20152.4907142857,38668.3322857143,17936.5455178571,13797.1867678571,16072.8131107143
"TG 54_1",17206.6745767857,187605.219642857,60719.3389107143,71082.6420714286,100624.498053571,75241.3308392857,71082.6420714286,68793.4987857143
"TG 60_3",2840.1576325,6180.84948053571,2072.90318839286,5270.37840482143,5520.08360160714,7701.63170017857,4415.97215875,1195.77037946429
"TG 54_8",86236.0747321428,95782.8210714286,117295.894107143,187605.219642857,49582.7215642857,111762.082482143,93647.1940357143,95782.8210714286
"TG 62_11",5844.98421946429,12732.5940125,16072.8131107143,8648.21050196429,19427.3070232143,10652.7044571429,13414.3489392857,13797.1867678571
"TG 56_10",47519.2642660714,37003.3471071429,59633.1933982143,89692.7647232143,32711.4972857143,51035.1771285714,56709.7669107143,41996.9177589286
