"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"SM 32_0",5088.60001303571,6551.378575,2840.1576325,9295.57433928571,9295.57433928571,6922.36611035714,7050.54476,7497.03831660714
"SM 36_2",402282.127178571,557535.656428571,630128.590982143,1060267.31625,691980.601357143,519282.5495,453906.612607143,606468.134892857
"SM 30_1",4543.34497678571,4415.97215875,2946.67659517857,4217.19304410714,3260.58485017857,2283.52759196429,1195.77037946429,2726.94451017857
"TG 54_4",4212536.26607143,1961062.5375,2801262.88214286,1238585.74196429,1455147.53910714,1565259.17232143,2801262.88214286,1768669.68571429
"TG 52_3",438294.818267857,740974.119267857,740974.119267857,557535.656428571,769351.43425,829835.944821429,606468.134892857,656382.538178571
"TG 52_4",389615.907053571,606468.134892857,606468.134892857,254837.76625,412194.21525,412194.21525,484745.8935,356514.397125
"TG 54_3",3206715.1125,1565259.17232143,1768669.68571429,1455147.53910714,1565259.17232143,1455147.53910714,2172575.53660714,1060267.31625
"TG 58_11",296685.858607143,124379.788517857,69792.1983392857,143503.426964286,100624.498053571,111762.082482143,102952.236285714,105862.877928571
"TG 56_5",580827.072089286,453906.612607143,376836.891214286,356514.397125,263434.931428571,346000.597321429,502953.747839286,412194.21525
"TG 56_4",412194.21525,285735.851553571,263434.931428571,180820.683571429,187605.219642857,263434.931428571,366483.281767857,296685.858607143
"TG 58_9",139107.900982143,139107.900982143,117295.894107143,218579.666142857,98095.1422857143,134815.647321429,162160.035892857,117295.894107143
"TG 50_2",2172575.53660714,1455147.53910714,1140505.35982143,519282.5495,1344523.83910714,1140505.35982143,1344523.83910714,999381.5375
"TG 50_1",691980.601357143,580827.072089286,519282.5495,315138.221821429,881327.144642857,630128.590982143,630128.590982143,519282.5495
"TG 58_7",305691.987410714,152912.219,89692.7647232143,157279.283625,93647.1940357143,157279.283625,244054.326071429,143503.426964286
"TG 54_5",2801262.88214286,1768669.68571429,2502717.17142857,999381.5375,999381.5375,1344523.83910714,2502717.17142857,1565259.17232143
"TG 54_7",630128.590982143,519282.5495,438294.818267857,234177.565178571,285735.851553571,356514.397125,466853.517017857,346000.597321429
"TG 58_6",124379.788517857,98095.1422857143,50324.3570714286,63853.8299321429,55779.1466964286,127822.838035714,180820.683571429,102952.236285714
"TG 56_3",91582.2723821429,109260.486,95782.8210714286,81470.3392857143,84414.4910535714,91582.2723821429,105862.877928571,93647.1940357143
"TG 50_5",157279.283625,111762.082482143,139107.900982143,39590.5449357143,48807.5821428571,35910.3636071429,75241.3308392857,60719.3389107143
"TG 50_3",1768669.68571429,1344523.83910714,1238585.74196429,438294.818267857,935039.595,769351.43425,1140505.35982143,881327.144642857
"TG 52_2",7900753.74285714,7900753.74285714,4212536.26607143,2502717.17142857,4212536.26607143,3206715.1125,7900753.74285714,4212536.26607143
"TG 56_9",466853.517017857,275623.213214286,218579.666142857,167816.821428571,162160.035892857,209614.510892857,285735.851553571,202271.0279625
"TG 56_2",81470.3392857143,62766.6365035714,46409.6795535714,26195.5927696429,59633.1933982143,100624.498053571,91582.2723821429,98095.1422857143
"TG 54_6",167816.821428571,346000.597321429,346000.597321429,202271.0279625,180820.683571429,218579.666142857,263434.931428571,209614.510892857
"TG 56_7",285735.851553571,234177.565178571,305691.987410714,195603.946214286,209614.510892857,254837.76625,305691.987410714,218579.666142857
