"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"plasmenyl-PE 36_2",42289.2103262086,31834.6772680668,44779.6960547522,65985.9527328861,44024.0922561105,50916.1746091036,40530.7723909027,59923.9218195733
"plasmenyl-PE 40_4",109779.628932065,146684.209558101,124433.043449919,80019.2865962125,136485.38936018,89054.874745338,83607.4237730397,89054.874745338
"plasmenyl-PE 36_4",108259.564861215,109779.628932065,127762.761999658,69075.0141810134,131330.344833363,111158.332499694,89829.9594643393,99853.8759968656
"plasmenyl-PE 38_3",119146.889017984,135773.332899154,64347.7833401961,113815.049295875,75310.1195569915,138838.766552366,53942.0594615606,133578.194443024
"plasmenyl-PE 42_5",11619.1247947076,19516.8618973552,20312.1753037811,16434.8192218106,17914.6728062189,24565.479577935,18415.4383711671,25038.7220317533
"plasmenyl-PE 38_5",61881.1508715951,41040.9749646158,72698.9541535975,43516.6518434638,81047.2777540216,83607.4237730397,52125.4570300496,81047.2777540216
"plasmenyl-PE 34_1",27559.8037176293,20312.1753037811,30050.1632857825,28680.2377966882,36276.3300613752,40530.7723909027,27988.8581754784,35341.5189546025
"plasmenyl-PE 38_2",7989.04291578823,9015.61809485474,3538.48345389949,6841.56958640409,7596.55931957331,8389.90272731045,4942.01514868249,7679.39019365722
"plasmenyl-PE 42_6",15941.6762991514,15759.6582710285,18653.8622896869,17063.1665377589,22358.7957710269,13083.5577641879,19402.2718164687,26507.7173171222
"plasmenyl-PE 18_0",30805.6989897941,20893.3263616887,21804.0761166836,14620.6925679414,7739.33675582762,14620.6925679414,20718.0170280992,16696.5352498442
"plasmenyl-PE 34_2",4977.01692965908,3980.09283918553,7149.98832484369,7596.55931957331,8813.69018530194,10518.6905312509,6624.27680289497,8235.17158255477
"plasmenyl-PE 36_3",12265.7524091103,10518.6905312509,16742.6095476278,12960.1580578633,16742.6095476278,19153.5206912724,14354.0048367405,18173.1943736526
"plasmenyl-PE 42_4",11012.8127589136,13083.5577641879,11427.4024649282,11619.1247947076,13339.4186942186,7238.96136822344,5858.54372244989,11766.433221824
