Lipid	Adduct	RT	Class	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
PC 33:3	 [M+H]+	5.52	PC	5.78	123302.0752	199786.8499	153253.7351	43514.26571	131208.7961	239635.2423	351166.5469	146109.9906	150485.2991	184381.8299	131859.5917	162695.7542	23767.67484	257364.4206	168921.4427	155668.9608	101042.311	160408.4086	124799.517	152403.1232	54687.89175	104755.3744	50047.74252	75738.0226	105274.5681	195886.5531	17697.74336	38772.08468	294592.5114	147847.2401	108234.4318	68855.13467	95403.89984	81381.83724	65220.37227	60421.97158	136631.5707	149104.8867	124813.0794	50106.94043	120087.0305	66986.97024	40283.90513	22414.66561	54818.92538	140783.1779	194494.1835	61167.01762
lysoPC 24:0	 [M+H]+	5.08	lysoPC	5.84	105683.6707	119968.7653	85764.32189	36631.0199	55171.94784	297356.1246	279017.6508	110139.5458	74399.77588	175785.0077	119682.0322	118532.3243	12141.05849	164609.5881	71414.79798	90913.72958	222685.4953	164867.0411	122023.9983	158249.7073	82077.14315	117604.7211	67125.16068	118037.1594	167270.9667	195102.4094	63232.51925	114040.3749	206761.0715	105777.0447	79536.96539	49318.84631	170036.7326	180538.5892	79114.553	90096.8849	85348.05272	123300.8978	143579.3122	144769.1454	118477.8861	187402.0032	62881.89159	72872.48371	43762.66508	113587.7148	175927.9482	73172.18441
PE 40:6	 [M+H]+	6.87	PE	5.85	5976968.886	5759953.252	10421179.96	4986503.106	14650025.13	10304423.41	12762038.82	11215789.14	4070753.702	4752248.351	6302011.773	4546286.212	3188816.306	11979593.32	11170485.87	11696892.33	5344578.256	5308954.981	4043459.056	6431309.053	5270408.748	5526803.378	4978080.655	6625058.981	3255316.394	3545673.845	5838497.416	2476882.234	5124508.729	5551915.381	4850214.766	2955963.353	4424160.14	3764595.487	4778919.048	3766054.584	9273220.96	14865403.28	12292536.33	3679394.622	11444861.28	3346383.69	2313615.412	2280734.327	3939654.967	11128309.95	13452545.85	4862453.062
TG 58:9	 [M+NH4]+	10.12	TG	5.86	1422933.618	1136145.25	3180357.774	1275287.148	2430556.408	3732788.402	1430820.234	4966128.317	790306.7752	1405658.005	1643893.587	801065.3083	3583854.567	5051603.891	5681939.006	7148107.39	1287383.759	2298571.899	1986348.393	2473879.968	4158632.933	4993535.178	4039134.31	4692650.816	2823127.128	1692335.48	1476972.331	1346500.593	4862497.894	4089592.683	3619924.668	4240485.207	1552905.181	1110416.833	687242.5448	799180.2963	9465682.01	5455268.371	7983222.103	482322.6792	10982300.94	608179.8774	407623.2825	852108.1297	5057816.492	7987115.652	9178580.755	6134950.505
TG 60:11	 [M+NH4]+	10.07	TG	5.87	269182.3879	211815.2591	535418.9751	281349.2865	343012.7452	569616.5003	233286.2577	1091935.107	155473.1008	253725.706	313948.2088	141086.3396	658475.5259	873438.5531	917153.4294	1372152.6	417039.7363	631171.1288	559978.0478	635629.3304	1491252.005	1446752.573	1753718.324	1757515.017	729915.959	412545.3743	427000.7101	362866.2892	1078937.232	1112513.254	548326.1184	1696865.99	400187.1481	488645.5443	217430.4663	232191.4961	1991656.505	1667356.58	1633770.425	159475.7584	2959359.004	170478.7752	125673.24	252610.7461	1054892.738	1388886.589	2031674.207	1569993.952
PE 40:7	 [M+H]+	6.41	PE	5.88	7059358.98	6817911.008	6984299.824	6424419.483	11465633.7	6368837.96	6162719.55	10438645.18	4893041.63	4739513.096	6322953.276	4216743.072	5204146.63	7712787.93	8208249.07	8519611.144	5940678.641	7154848.295	5470347.288	6771910.98	5191878.176	6376656.431	4764892.513	5490005.133	3765065.405	5459116.287	4150025.617	2974294.216	4539465.228	4010921.557	4540695.577	3876286.034	8095216.573	5595083.515	7850141.295	7189113.903	12230175.06	14052717.53	11110098.87	6425994.615	10907391.72	4882434.171	4459415.962	4722624.437	5214113.707	8536333.53	7479813.097	5269569.065
DG 36:4	 [M+NH4]+	7.39	DG	5.96	16403025.27	20136405.2	19370045.55	6330073.992	17029626.87	23698475.94	19648490.05	21566911.68	10912820.63	22347680.57	12614893.89	7986880.491	3228482.291	28409903.79	25843065.79	33846819.28	15807120.97	14919219.24	10150723.72	14262529.2	16903392	24121012.87	12165678.87	44445237.24	11832405.4	9124295.352	6304229.239	9618085.788	12466148.25	12282827.21	17565711.39	22569332.21	8665413.186	11945079.41	5168569.372	5089712.74	14841847.9	8803102.983	9979655.975	7678722.699	16727214.79	12170764.18	3980184.866	6087708.44	11317637.27	15080930.24	30106062.52	11199945.11
TG 50:3	 [M+Na]+	10.19	TG	5.96	831515.4001	820033.1302	289457.1992	286475.7231	221780.2802	246942.9187	328110.7098	138864.8188	413997.0296	577300.5587	287541.9858	432333.803	55472.05487	93064.5549	63284.05907	84246.74443	1148175.625	366442.6345	414701.2131	365088.9514	138344.5092	136234.7239	171498.3955	130960.46	281935.1224	677830.8802	404089.5999	1001038.15	152076.9715	103398.9252	99391.86126	107141.0321	1173174.364	1977974.281	982666.2161	840399.0755	95803.86115	74653.47977	65665.37621	1662620.738	42831.38946	1570582.674	909770.738	1227541.538	71430.78238	55033.56124	67274.15728	92137.45736
TG 60:10	 [M+NH4]+	10.23	TG	6	228139.8251	156542.1742	343349.1637	188470.5727	260762.4896	513497.4794	255695.2758	818485.8496	138619.444	235591.6168	264912.1734	119380.014	534591.6154	559728.0614	574006.0675	801848.3056	250832.7354	334860.0211	297518.2837	394452.7971	822986.4342	854644.4357	848443.4954	859662.3933	462258.8571	254314.5139	259106.212	225055.8407	733773.4989	648585.8544	423760.6856	771346.3574	258722.1653	235680.7559	125652.1179	126919.3352	1280015.891	959566.4447	1051086.065	99567.19919	1590428.64	106041.1173	56885.42373	164852.9338	741258.7315	983222.0289	1356053.842	1005032.371
PC 38:8	 [M+H]+	5.15	PC	6.02	357472.6069	531952.9224	495273.0736	211675.7336	255337.732	211960.3968	583174.2903	323540.5215	370250.3353	597995.996	353607.91	398901.5128	53452.18144	466434.6603	294593.4989	326236.3017	803754.1998	680800.3428	613249.939	736365.5906	380929.7735	437087.1782	313183.7368	506144.5055	414444.7612	779602.1428	72204.51269	340235.0438	562997.3612	346028.9285	304795.3742	252937.6406	476928.5901	460492.4454	260955.2178	343243.5512	158628.7875	423673.7657	342204.9919	437154.434	275199.7023	447531.0243	296204.4125	408339.6564	130982.177	204937.4042	351893.1742	176200.1613
PS 38:6	 [M+H]+	5.18	PS	6.08	960827.8591	1111151.2	493115.3015	248431.4734	544322.3689	407511.7837	598407.2923	347928.6705	877111.5084	1018607.113	754593.8856	503196.2515	139354.0386	1086372.881	661923.6982	578571.6541	716504.9966	890961.117	664422.1257	807626.0345	517452.5575	692364.5451	305172.323	938561.325	671410.5168	908127.1731	724068.272	402528.6384	559473.5307	505248.8267	480020.7426	368840.7862	611703.5152	1196341.644	332806.2107	505664.629	607807.8404	1051858.955	568523.0276	472875.7905	831051.965	646813.4982	406958.4311	311688.8374	264448.731	404888.2139	654265.8153	327086.9719
DG 35:2	 [M+NH4]+	7.8	DG	6.11	358403.2925	406388.4248	297951.3751	209129.1822	213012.2112	204638.7879	264727.0774	295110.4376	414693.1231	724166.1479	261459.8995	220195.1034	122271.4113	465996.3719	558448.3861	741130.624	1320468.467	816915.3376	674638.744	539731.7851	1095598.709	987027.1913	1032037.05	2556773.909	490774.1816	512397.3494	313911.2266	1246640.163	297454.6101	392814.7003	464153.5744	1211871.054	609129.1236	1433821.298	437499.2416	542786.3405	482844.7406	188234.4439	165401.8632	1115307.417	642822.9158	1254508.861	703616.6669	1117016.094	356809.104	377694.9779	684564.8725	510489.0715
DG 44:11	 [M+NH4]+	7.26	DG	6.14	68890.00461	109454.2093	95428.58067	69986.92194	101927.7775	123250.1194	125928.8674	186509.7882	88011.66686	90045.0092	105159.8613	86515.74257	62388.69968	97965.77758	120184.6561	129258.8263	100484.0039	118634.7916	73308.68019	137908.1023	131075.7013	161889.0873	85361.53773	251582.6253	105156.4464	131654.535	138332.2415	57386.12776	94005.64868	79403.95327	110332.3743	119045.0038	96336.09706	69878.52138	76600.60544	64289.52932	194848.1063	208156.2086	92360.46721	61254.41431	162843.0435	52720.32006	45937.64166	54240.70124	88458.49023	167035.6808	173283.7556	103733.2605
TG 48:3	 [M+NH4]+	9.88	TG	6.19	4853860.825	4650188.349	10551902	4425938.512	4434701.048	9042814.834	875731.3679	2050829.601	5288977.971	9757381.313	2864278.868	5672600.815	387553.7731	1823944.431	1350058.685	3709769.819	13012135.27	6419962.74	7903977.376	3351919.102	2442069.187	2419825.798	3727471.152	4742459.793	3774736.766	13768879.78	7600430.642	12086908.55	1778551.77	1896886.954	1171529.214	2220248.895	12156771.89	32578877.23	13303051.75	10882154.78	1048560.969	1140651.194	944919.8609	24372069.31	1292971.215	16213610.4	12081720.49	15437312.82	423544.2777	799541.0096	1232318.422	1227525.784
TG 53:4	 [M+NH4]+	10.35	TG	6.21	890880.9067	1005764.775	674952.0608	562989.7061	1651570.759	1600975.556	822254.269	1236900.557	898101.9757	1076527.759	633669.9401	843776.665	528067.5023	1190306.475	1223574.877	1020787.811	502147.8547	668587.8848	639272.6391	727764.2366	555871.8261	702785.1439	428647.6258	570314.8869	511402.8427	693280.4477	298955.7749	288053.4914	1262206.23	908939.6681	739618.9754	447118.7111	997638.7881	766712.9068	501303.6624	714836.8057	1180214.509	1142383.96	1024850.972	405470.9585	926520.8612	591327.3421	390291.8273	471293.3491	660539.6032	1367274.821	961363.2338	643324.5975
TG 53:5	 [M+NH4]+	10.17	TG	6.22	271827.1252	332509.6557	459183.5975	278599.1529	781528.5806	586270.879	227329.3448	491984.1137	336911.8137	369880.9552	296094.1468	368327.1172	385813.0552	573920.6292	466411.2594	671287.6527	193524.402	225244.5861	267149.7537	315897.2986	303740.084	311217.0632	226259.1924	344518.1821	204767.5023	319910.8577	168446.4924	158581.6228	462649.9434	375282.0559	416582.0919	251499.3671	331451.9562	209959.8361	280337.4967	290961.3651	581959.6095	522355.3302	493043.1634	134107.4955	495476.0683	201075.1411	181936.7174	216136.16	315078.0499	491303.5485	391681.4866	351265.0457
lysoPC 20:2	 [M+H]+	1.92	lysoPC	6.24	149491.054	190335.9668	49619.81161	61021.40415	51688.25302	219565.8369	373835.1268	108682.9582	85283.50274	231867.7252	104999.5359	74465.79143	15719.92693	77003.74157	70499.90179	79606.94779	263392.6014	124532.9747	197888.3609	107799.6196	109210.3259	204047.0463	79004.03265	138873.7809	219126.0582	230932.312	72000.91828	194212.642	230465.5893	171702.4359	134569.1299	81703.00707	178766.2463	226341.1172	115335.8461	140825.5408	78197.63451	84509.77306	141067.2096	306673.856	71993.74429	320522.2793	154794.9316	150149.1739	100418.7169	81696.14106	180055.194	127729.9504
PE 42:7	 [M+H]+	7	PE	6.25	245494.9301	273539.2371	285172.5282	256396.8543	251216.204	133134.9533	214723.8223	244426.8514	184034.3744	147715.6786	351695.6555	164583.9563	189950.4221	164156.4951	136930.6731	163976.6851	212248.0186	211679.3031	223289.7511	254688.7177	113260.5834	106373.6557	105228.0514	90064.95907	151733.6894	222471.4951	78959.99337	100229.3415	200426.6965	141647.0765	174073.5317	92703.40954	188762.102	144262.8684	254929.5637	244417.1705	198572.1482	466307.2358	292187.8795	180936.8364	215564.3427	144875.8461	135747.3183	108625.7936	108408.1695	228753.7013	157647.9246	144905.489
plasmenyl-PE 42:5	 [M+H]+	7.84	plasmenyl-PE	6.26	73451.8743	145705.8691	76132.91433	51683.43963	190095.4221	283786.2215	281693.2805	151694.0227	120458.0206	149123.923	153767.9973	108706.5412	32700.32858	270483.9277	189931.8844	229390.7423	185393.9909	160968.02	163421.5656	180265.8147	137429.2262	179527.4147	113613.0098	149986.0975	117948.6346	99038.64406	74671.64171	125634.9928	214797.1665	117471.2469	84772.38236	108367.6517	127919.426	190801.3251	87579.92078	116710.6753	140027.027	173599.1731	215056.8786	136443.9138	204560.4718	139674.9473	66939.11361	81687.86694	111240.6599	356992.2616	323285.3985	108419.932
lysoPE 18:2	 [M+H]+	1.37	lysoPE	6.27	230645.0862	230031.2247	297286.2555	85948.72216	222678.4107	330767.0595	711447.5838	234248.7594	178997.3407	323680.4879	310195.5714	164489.4407	68009.98237	295101.2114	282240.2432	182699.9062	178029.3913	168182.514	149736.5447	159778.7955	101245.7736	196842.2091	48559.8383	148442.4282	168315.4014	166014.9838	143687.3731	71957.61985	246888.4537	218774.5153	280325.3525	79780.01086	89666.26078	60486.84264	99726.06679	97251.30403	162174.5621	197940.7958	254828.7648	108865.7402	157109.5306	81811.00505	67129.47769	55395.69077	168798.4106	203341.8927	400030.7643	172130.2061
PE 35:1	 [M+Na]+	6.45	PE	6.29	296442.5466	240187.356	263775.2781	223548.0208	345093.7654	297421.0058	434325.4828	315924.0434	336524.2881	309126.486	289487.8487	262184.2867	508269.3667	443296.0306	361305.489	382450.839	145592.1945	206538.2257	206686.4406	284073.1476	293913.3427	303322.5261	227277.8907	327457.234	212367.5923	238335.1328	162984.1502	128528.5164	378572.8468	389009.8971	400601.4062	366583.2111	255138.073	167596.8348	222703.4039	276289.3592	388970.7369	316420.0846	292903.3127	157920.2694	355789.245	158699.6928	204460.6839	189388.096	312203.558	353036.1251	374273.0667	278479.786
PS 38:4	 [M+H]+	6.06	PS	6.31	906908.237	1052333.004	676634.4246	492719.8061	1714085.853	3124646.357	1353406.52	873315.6291	1056083.246	1147665.059	777440.9358	820759.5961	533535.0726	1567880.563	717268.6689	1341600.515	1090924.634	960756.7663	831022.0452	924596.9907	1236401.679	2025982.907	1123855.558	3482852.296	783329.6451	742950.6621	924716.3087	912303.2534	1248895.327	1283261.824	939383.8693	1319480.112	1511926.113	4171864.025	752677.8172	1081360.619	2084450.553	1828677.762	2086524.553	1392702.299	1939046.879	2174674.694	836047.1069	885617.8612	1176845.136	1999918.381	1956070.079	1403829.017
SM 36:0	 [M]+	6.77	SM	6.31	131509.9635	120646.3545	107082.2246	116817.6679	358260.9037	708335.8278	152989.8859	296893.9187	103966.6505	101478.7784	83518.9152	100906.2779	122627.4257	182163.144	188427.6186	286410.5265	76819.26389	84783.57765	81569.03072	93457.46299	147593.4327	156628.6218	200558.7332	198688.2283	90259.54561	92168.04029	94084.39533	65845.65188	127182.1101	130452.0695	133339.5938	171139.5711	101763.1714	126683.2727	115521.6955	107454.7295	339623.4141	242057.6528	451020.8868	89911.58512	218471.8699	107415.8875	94612.33151	87027.31599	131810.0541	261989.7734	205595.0229	177252.5206
PC 40:6	 [M+H]+	6.75	PC	6.34	14681390.23	16943785.27	14962002.67	12667012.08	30464658.44	17902302.01	12249406.27	22402749.13	15919337.72	19298970.16	14880344.24	14948781.12	15245847.77	14390390.29	17265369.08	25875388.12	18476575.7	17670379.5	18729983.06	14891973.68	17945614.91	18151927.35	19336989.35	29867792.08	13024462.38	15635351.63	14050316.29	16288372.56	16799437.08	18907753.64	16914926.95	25343482.43	20454431.49	29614105.68	15923882.46	18167730.64	33367420.86	22013726.8	22403143.57	20359310.06	22672922.03	26338859.95	15606588.38	21123779.3	16842991.65	19683725.66	17568052.47	20718072.84
DG 42:8	 [M+NH4]+	7.61	DG	6.41	133455.6435	196569.8028	92968.10467	95903.8647	68978.09735	91963.8585	128678.6334	232994.9664	115068.9226	311851.5823	169107.5264	70018.23882	60321.14452	192710.9028	318715.1344	256982.4267	369995.5799	295793.929	281951.9772	258690.2183	398525.0316	525276.5882	405583.3253	871465.9537	306494.6401	235127.5751	132639.1198	283076.8517	235771.5188	198710.8731	287257.4941	464510.9047	142766.186	141876.7891	80615.71977	70733.66202	432397.6169	229755.5935	223588.6155	77359.52468	496734.3353	90482.43137	64685.07939	98340.0172	246563.2315	274394.3434	616934.3699	468134.698
DG 38:3	 [M+NH4]+	8.17	DG	6.42	992727.7613	1127943.077	798848.7518	555502.8988	637595.7598	892959.1883	1027574.908	934450.3774	900728.6084	2219018.117	1001944.766	590757.4526	470182.1041	1441520.211	1514833.016	1298032.633	3457016.414	1613636.781	1813687.202	1755756.158	2359483.804	2631718.872	1476666.038	4794017.527	1424367.909	1247350.579	741771.9179	2776493.01	1186654.019	824417.983	1650082.303	1674835.11	1045790.298	1055026.295	619502.9062	830766.205	1318054.407	996414.8619	783823.5317	1196188.656	1509159.312	1189269.405	711535.3827	1274720.617	1133440.981	1171090.027	2185323.204	1422202.128
DG 38:6	 [M+NH4]+	7.33	DG	6.43	2440958.923	3472085.42	6961675.106	2954097.849	5888610.756	6347562.69	4455057.838	8248243.235	2402886.244	2822094.153	3690416.949	2359461.346	5583375.792	6807658.924	10240464.7	6569081.68	6518847.417	5779593.828	6963995.023	5988506.481	11883516.29	9794127.254	11950220.09	20306720.01	8535224.353	6654209.469	6907865.628	12480283.33	4928630.313	5253793.839	8045026.94	14022062.21	4305218.086	11096351.39	4545983.776	7418219.984	9823213.118	8954067.54	7641493.044	5600509.555	12760680.63	10735999.94	6700103.907	10238095.94	4552344.952	7054573.02	10595012.79	6989584.401
TG 56:9	 [M+NH4]+	9.87	TG	6.45	1179108.599	1082992.594	4438079.837	1163767.927	4927853.354	3751875.269	701397.8136	6145698.828	830141.182	1598043.259	1401892.661	1006876.562	3009665.957	5710090.864	6539074.086	12201351.93	1723555.318	3223900.732	2850205.936	3092912.689	7244027.798	6774981.342	6724891.684	14395358.56	2356469.9	2899857.821	1347736.785	1092663.248	5368348.882	7468382.4	3598592.158	12107516.96	1633965.322	1290897.017	1057406.632	1008373.541	8882147.781	14570666.86	9119504.949	513420.353	17782740.31	518831.8483	282488.0669	846842.4701	3011615.792	6000028.958	7954789.33	4932805.098
TG 58:10	 [M+NH4]+	9.94	TG	6.45	969390.1523	1022166.327	2653545.29	720713.1996	2479928.209	4609050.401	1181001.716	5009896.908	488048.5674	1379803.897	1220421.578	438979.7018	1304242.321	5633704.294	4162194.761	14676076.57	1315053.847	2011054.574	1461353.732	1947798.68	3857576.478	4899829.1	3477810.129	8274948.149	2064052.269	1332219.636	857378.0586	956585.0387	4893841.194	4559065.333	2856288.094	5487093.457	1429490.987	1595048.023	458042.6942	525805.9306	9988165.12	6973772.568	8813170.803	506936.5922	12230710.9	674519.2158	213458.3253	630878.0543	2686032.13	8104720.35	10477826.4	5104173.778
DG 36:2	 [M+NH4]+	8.05	DG	6.52	19990427.18	30716611.69	20105425.73	20816793.65	21353949.65	15121613.31	19081518.71	15626587.85	24481473.26	28845151.5	23460161.7	13497282.35	7963436.926	17037303.05	19659837.79	21849348.45	42120637.06	33723423.11	29722293.14	24835753.44	28192260.37	31338719.04	28652776.9	52830258.43	18368095.49	31335385.04	28771816.57	43043157.82	11531023.28	14020028.06	18669933.97	24355616.47	34301880.22	42020758.91	28249003.29	25995644.45	13755979.31	12123086.36	14594397.18	49167260.41	17408216.48	40172260.2	38019737.84	38328896.53	17372899.04	19081499.24	26043606.22	16926356.86
TG 60:8	 [M+NH4]+	10.5	TG	6.53	144369.2092	128042.5517	361331.0927	133643.4578	254502.9208	360720.6723	193158.4241	737098.2594	136767.9556	278045.8563	284213.4431	143660.8482	428447.5715	394127.7719	409035.3638	391223.8015	188708.4481	201968.1224	285563.3119	353590.7167	366996.4979	394945.6994	245675.1963	275571.0821	524430.9654	451697.4126	211168.3255	218501.3447	710936.6278	300251.1739	371235.0078	213278.8397	217817.1935	58998.80182	89592.69307	75740.8459	1047981.69	867876.1688	924778.9643	73478.60365	965116.2586	93643.13568	50423.20608	67736.79529	507589.5405	746514.2469	980084.6006	580312.1414
DG 37:5	 [M+NH4]+	4.88	DG	6.56	44003.56085	77381.61583	34146.30848	40956.9095	34916.23772	89396.98154	45959.75656	50198.0598	51768.39934	120931.4357	123217.301	106938.5842	7269.291018	77526.20901	50144.70824	62852.90098	253547.846	122872.9089	193154.7434	279337.6356	136947.2894	162309.7763	86426.06067	159319.719	242611.5529	332310.0912	65516.95367	428909.5898	225072.7994	139987.9288	67776.77726	79981.13927	310850.545	196819.6921	169206.7363	253066.6152	54798.72233	29932.7511	13231.499	165383.2334	95783.03923	258259.2585	117551.7015	175552.0489	18098.17322	50533.43463	55528.7908	26019.98728
lysoPC 14:0	 [M+H]+	1.08	lysoPC	6.57	89308.16062	85128.66135	51958.856	28791.9567	26576.06129	41540.60762	53908.42484	37856.44685	47057.74049	71622.99279	45791.75741	39895.70074	4324.573166	16174.91642	18623.56649	25233.04911	50920.88015	41472.41256	61546.64461	31596.39722	21297.76103	23014.30759	14219.2014	21280.38586	57264.23541	52886.80206	15527.84085	35516.27773	29555.69439	27042.87609	23442.26366	8635.652549	33065.0617	28627.14793	30603.38683	29908.31177	19739.91561	10742.44087	15991.78946	19603.31272	12143.09554	29425.84712	20446.1972	17548.94783	9487.512088	9936.128474	15421.98135	16276.82357
