Sample,Ctrl_BL6_db._2273,Ctrl_BL6_db._2274,Ctrl_BL6_db._2275,Ctrl_BL6_db._2279,HF_BL6_db._2286,HF_BL6_db._2287,HF_BL6_db._2288,HF_BL6_db._2289
Label,CT,CT,CT,CT,HF,HF,HF,HF
TG 48_2,2896139.481,3610773.105,4510552.265,2736999.518,1238563.389,1238563.389,1013253.079,1013253.079
TG 54_6,694218.5985,435164.3255,183777.1748,807201.0077,2736999.518,2896139.481,2509585.327,3007396.256
TG 46_2,520465.6053,1292234.609,1170241.598,1651171.853,382724.2116,604682.8803,391527.6722,604682.8803
TG 51_4,63518.89008,88000.9002,31387.51938,91685.51901,118653.7689,102761.4095,94315.78286,83895.46567
TG 56_4,314826.9665,236812.3042,106373.5834,285905.1615,409670.8792,247307.9864,285905.1615,273770.6121
TG 58_4,30703.47362,27467.08531,13073.99457,55730.22699,63518.89008,71783.0883,39474.37337,50374.41382
TG 55_2,71783.0883,74998.71264,44979.14152,123518.6453,189438.5936,158437.9124,140845.2377,134342.7299
TG 54_8,28023.04736,65541.65096,18600.08183,121906.8834,40359.47195,51129.81649,36062.8865,65541.65096
TG 56_6,134342.7299,109969.6471,48177.30966,107976.7383,163820.4218,128728.9914,120405.1651,107976.7383
TG 42_0,15537.39923,22468.11183,34390.73834,18001.09703,6231.117745,12806.8901,5876.33717,14558.08559
TG 42_2,24580.71733,68180.49027,64495.07466,79906.4642,18414.14302,37667.00398,15721.38306,33709.44587
TG 60_4,31012.7822,26458.05146,22709.49399,49992.58667,34984.47131,40876.3725,20470.26498,58122.70206
TG 50_4,1450031.999,3007396.256,1392216.64,5483044.94,2366880.507,3270246.353,2366880.507,3270246.353
TG 49_2,96567.18597,174216.0384,128728.9914,106373.5834,41906.14201,36925.99255,37258.37254,34680.75675
TG 50_0,115371.6908,343459.0345,391527.6722,86274.81925,88000.9002,45851.00436,121906.8834,104345.6196
