"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"TG 46_2",283900.147748847,82430.4668837162,209728.588613599,541996.314239799,355430.55585346,263009.855006669,246780.912515554,209728.588613599
"TG 62_8",4520.52712664271,14544.4548822239,5696.39136030385,11766.433221824,6004.09932241579,5537.39891337781,11057.8169252351,10651.4909074882
"TG 58_8",224515.234726437,694046.244752706,182013.062898843,412431.667696579,274042.873629878,146684.209558101,239649.141858628,297147.382170884
"TG 56_6",493331.907936879,2105833.86715036,498921.355512567,647113.793806319,616746.36040637,493331.907936879,668899.818579714,844084.566491932
"TG 50_4",91689.4872602494,34869.4934917118,90872.1535862592,108259.564861215,113815.049295875,102499.731965587,93824.3805573624,64931.7923032862
"TG 62_12",7799.28331799802,60429.0992623498,8389.90272731045,15185.1170197429,9407.2863116555,3538.48345389949,9852.99982527622,9407.2863116555
"TG 60_12",41648.3585519013,324367.258046751,34869.4934917118,89829.9594643393,57251.6074609001,20312.1753037811,35341.5189546025,35944.0614955863
"TG 51_2",312313.446709965,224515.234726437,246780.912515554,174653.851017311,300594.491324654,355430.55585346,263009.855006669,191781.315366133
"TG 58_10",159807.161182971,1070383.96283891,138838.766552366,428208.362204687,230335.205077582,86390.6868003689,135773.332899154,227119.100088581
"TG 54_6",2105833.86715036,3354188.31645269,2174210.99429714,3738273.8547349,2361033.38820366,2262226.30154771,2306544.70134524,2361033.38820366
"TG 52_6",952415.001755678,952415.001755678,720459.261598743,2596807.49799822,1094226.2079901,1162176.38646214,1220538.32809233,893324.137877715
"TG 64_16",821.027429908824,5339.89556407679,754.802255867638,2266.5747589312,1596.21239451326,172.875667470148,512.224221536547,512.224221536547
"TG 42_0",4016.36413085536,2422.58127522665,4352.74720008174,14852.7118496099,6670.95130253294,4016.36413085536,2831.78157646371,3811.92709393377
"TG 56_8",694046.244752706,2876646.96950745,625636.822827445,1659805.95321523,828167.217423425,568689.760447028,808430.961338688,1070383.96283891
"TG 51_4",85119.4370989657,89054.874745338,79042.4947477102,91689.4872602494,93824.3805573624,109779.628932065,111158.332499694,79042.4947477102
"TG 54_8",191781.315366133,475072.255866054,129757.033367477,612451.217127404,236098.534861412,171549.19389106,219895.798058679,182013.062898843
"TG 53_4",144037.791465528,120569.121375179,149475.507196352,136485.38936018,178098.597961836,216701.615215464,127762.761999658,106739.081221889
"TG 50_0",227119.100088581,113815.049295875,154467.700290747,114611.226029598,242761.467785837,149475.507196352,167284.443858467,119146.889017984
"TG 49_2",38794.2625867384,24774.4929782752,41040.9749646158,30670.7043265908,43168.2229758679,60429.0992623498,46295.5868290625,24565.479577935
"TG 55_4",46764.7572681307,35147.1963522091,61881.1508715951,62697.4706732821,59923.9218195733,40164.9571390481,32319.1975117992,31286.7108140912
"TG 49_0",5004.0916647346,4194.80605188399,4375.30349670509,1638.48253188433,5061.32673980389,5500.96461854484,4251.26451468607,3980.09283918553
"TG 57_6",4297.32765293452,17417.3638930097,4251.26451468607,8235.17158255477,6936.11213049948,5413.99020214328,4561.97948587872,7799.28331799802
