"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","CV"
"PG 40:7"," [M-H]-@5.03",234571.82726034,242360.539673958,278079.626374692,181912.871395018,102262.39039454,234571.82726034,270214.611960869,287161.122702733,230120.458118071,671697.274588215,406422.851200265,448196.027788776,312672.922253112,415406.195410902,529649.988185279,603579.139577866,343581.671666813,448196.027788776,214340.763937673,378570.527451316,529649.988185279,189294.061798486,529649.988185279,448196.027788776,317030.659916017,177326.928718652,225772.247189162,156942.202992535,153361.534593716,126846.615144539,195839.975750585,136837.712454063,128561.508408334,234571.82726034,270214.611960869,89531.9676732323,169476.688360362,295421.205901521,220401.015264899,287161.122702733,208788.147287482,214340.763937673,317030.659916017,303108.577578514,503280.34634104,195839.975750585,214340.763937673,225772.247189162,303108.577578514,317030.659916017,287161.122702733,303108.577578514,287161.122702733,312672.922253112,295421.205901521,3.87691209492949
"PG 42:10"," [M-H]-@4.64",40586.2240315824,136837.712454063,67653.4106439194,23154.368444744,25770.5874241869,41534.4123553582,59201.1508533141,54967.5570809419,47123.1700389236,144930.140918802,113119.08871725,85545.30156897,78695.0530453306,80150.8172048298,44468.7218741318,110320.801448749,50222.2123266577,88212.5794587881,24545.7280568123,63557.6638947225,77051.3061921559,128561.508408334,60549.0879490913,48182.0717913388,35928.7366975244,35473.9336373973,60549.0879490913,65125.2257666522,81010.799828919,26691.0866922063,63557.6638947225,46377.5448066994,35473.9336373973,102262.39039454,124149.506933343,33625.6170813812,64184.943535615,72134.4767047597,72134.4767047597,70587.169716134,80150.8172048298,113119.08871725,124149.506933343,144930.140918802,77051.3061921559,63557.6638947225,82187.1006181964,131493.365381345,74699.5418802271,81010.799828919,72134.4767047597,78695.0530453306,76000.9210241204,74699.5418802271,73034.8931539208,4.14170044002881
"lysoPE 20:3"," [M-H]-@1.62",26691.0866922063,23668.8150888774,39121.7235390526,12532.7743970171,14042.4022303097,17300.6359888415,19766.0902323077,19502.167767695,10205.7135939156,31819.8040048479,23668.8150888774,24019.5110456632,15507.0561482008,29062.2865632281,15777.2991699635,27669.7269174155,21587.8162404977,15507.0561482008,2090.49990243022,16328.4466952437,14183.4344751869,7434.25355009642,13218.8810080463,14942.0395560165,7892.45584426399,6018.70163542494,22432.4909232519,63557.6638947225,10205.7135939156,5166.54078645223,27669.7269174155,18422.6022447198,12641.3271214671,16041.5719612405,20808.5828793092,4276.62936680334,21587.8162404977,12763.0232448943,17654.6588222659,18422.6022447198,10205.7135939156,12641.3271214671,14790.6659292596,25770.5874241869,23668.8150888774,22432.4909232519,14790.6659292596,35473.9336373973,16567.069256039,16328.4466952437,18422.6022447198,16859.0080277138,17300.6359888415,17300.6359888415,16567.069256039,4.17031928544152
"plasmenyl-PE 38:4"," [M-H]-@7.23",1434661.24333604,1434661.24333604,1477521.75806049,1240634.70385502,1284906.73203837,1330169.31930806,1477521.75806049,1284906.73203837,1170870.19747674,1360891.52220043,1284906.73203837,1284906.73203837,1388536.73662013,1330169.31930806,1170870.19747674,924259.232793655,1388536.73662013,1240634.70385502,1284906.73203837,1170870.19747674,1240634.70385502,1563217.65577718,1170870.19747674,1284906.73203837,1330169.31930806,1805548.03513738,2172367.94602516,2989186.53296278,1563217.65577718,1240634.70385502,2172367.94602516,2172367.94602516,1477521.75806049,1434661.24333604,1805548.03513738,2989186.53296278,2989186.53296278,1805548.03513738,1330169.31930806,1388536.73662013,1388536.73662013,1388536.73662013,1330169.31930806,1563217.65577718,1388536.73662013,1360891.52220043,1388536.73662013,2172367.94602516,1388536.73662013,1563217.65577718,1563217.65577718,1563217.65577718,1563217.65577718,1563217.65577718,1563217.65577718,4.29206002526648
"PC 32:2"," [M-Ac-H]-@5.57",113119.08871725,41534.4123553582,93175.0716022023,110320.801448749,105787.310973488,91053.2857908905,81010.799828919,78695.0530453306,113119.08871725,65125.2257666522,70587.169716134,74699.5418802271,67653.4106439194,74699.5418802271,126846.615144539,62248.297380789,74699.5418802271,57966.4207157565,74699.5418802271,94919.325883354,64184.943535615,33257.2218777345,63557.6638947225,65125.2257666522,65788.2052304147,70587.169716134,82187.1006181964,70587.169716134,85545.30156897,67653.4106439194,50222.2123266577,52357.5794593338,64184.943535615,40586.2240315824,35928.7366975244,29905.1422589492,41534.4123553582,46377.5448066994,51161.5749350982,67653.4106439194,49000.8732518591,41534.4123553582,40586.2240315824,44468.7218741318,57966.4207157565,38502.0070433393,34698.5125620942,40240.0754398973,59201.1508533141,65788.2052304147,62248.297380789,67653.4106439194,65788.2052304147,64184.943535615,65788.2052304147,4.39647180538026
"PE 42:5"," [M-H]-@7.59",128561.508408334,169476.688360362,126846.615144539,118096.963319881,98902.095819984,105787.310973488,153361.534593716,150462.807134574,131493.365381345,150462.807134574,156942.202992535,144930.140918802,141715.927686262,131493.365381345,189294.061798486,153361.534593716,161160.804157178,124149.506933343,35928.7366975244,153361.534593716,128561.508408334,169476.688360362,139661.698759454,105787.310973488,144930.140918802,45803.6944741775,81010.799828919,131493.365381345,89531.9676732323,53465.167923091,97178.5672047222,144930.140918802,81010.799828919,139661.698759454,153361.534593716,225772.247189162,202373.172699534,94919.325883354,131493.365381345,98902.095819984,161160.804157178,141715.927686262,150462.807134574,126846.615144539,136837.712454063,139661.698759454,169476.688360362,189294.061798486,139661.698759454,124149.506933343,126846.615144539,124149.506933343,124149.506933343,124149.506933343,128561.508408334,4.46700560526538
"PG 36:2"," [M-H]-@5.76",220401.015264899,177326.928718652,230120.458118071,270214.611960869,110320.801448749,317030.659916017,303108.577578514,317030.659916017,303108.577578514,474162.6430848,295421.205901521,324416.627688208,230120.458118071,343581.671666813,474162.6430848,415406.195410902,370200.811223377,324416.627688208,324416.627688208,270214.611960869,312672.922253112,199106.574225059,406422.851200265,337973.853922912,225772.247189162,431768.015308612,343581.671666813,208788.147287482,181912.871395018,189294.061798486,303108.577578514,195839.975750585,230120.458118071,278079.626374692,303108.577578514,185603.466596752,227946.352653617,247652.445144075,161160.804157178,202373.172699534,181912.871395018,161160.804157178,195839.975750585,220401.015264899,324416.627688208,177326.928718652,156942.202992535,181912.871395018,287161.122702733,278079.626374692,278079.626374692,260700.804347749,270214.611960869,295421.205901521,260700.804347749,4.70861589806828
"PE 38:4"," [M-H]-@6.92",8934617.09875884,8175193.11088066,8175193.11088066,8934617.09875884,8175193.11088066,8934617.09875884,8175193.11088066,8934617.09875884,8934617.09875884,8175193.11088066,8175193.11088066,8175193.11088066,8934617.09875884,8934617.09875884,8175193.11088066,6652040.89899764,8934617.09875884,8175193.11088066,8175193.11088066,8175193.11088066,6652040.89899764,6652040.89899764,8175193.11088066,8175193.11088066,8175193.11088066,8934617.09875884,8175193.11088066,8175193.11088066,8175193.11088066,8175193.11088066,8175193.11088066,8934617.09875884,8934617.09875884,8175193.11088066,8934617.09875884,8175193.11088066,8934617.09875884,8934617.09875884,8934617.09875884,8175193.11088066,8175193.11088066,8175193.11088066,8175193.11088066,8175193.11088066,8175193.11088066,8175193.11088066,8175193.11088066,8175193.11088066,8934617.09875884,8934617.09875884,8175193.11088066,8175193.11088066,8175193.11088066,8934617.09875884,8934617.09875884,4.71509047446991
"PE 38:6"," [M-H]-@6.16",8175193.11088066,8934617.09875884,8934617.09875884,8175193.11088066,8934617.09875884,8175193.11088066,8934617.09875884,8175193.11088066,8175193.11088066,8934617.09875884,8934617.09875884,8934617.09875884,8175193.11088066,8175193.11088066,8934617.09875884,8175193.11088066,8175193.11088066,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8175193.11088066,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8175193.11088066,8175193.11088066,8934617.09875884,6652040.89899764,8934617.09875884,8175193.11088066,8175193.11088066,6652040.89899764,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8934617.09875884,8175193.11088066,8175193.11088066,8934617.09875884,8934617.09875884,8934617.09875884,8175193.11088066,8175193.11088066,4.77526651771297
"PC 38:4"," [M-Ac-H]-@6.59",720289.713347115,1345530.42075425,890829.037762751,650943.156862293,1156338.51171286,964668.995704113,890829.037762751,817623.688757726,1084880.80957044,1411598.98997808,1034531.55593151,1156338.51171286,1156338.51171286,817623.688757726,753892.305611507,1156338.51171286,1123792.04592071,1456091.50069826,1520369.70691883,1374714.12941028,1456091.50069826,1411598.98997808,1456091.50069826,1456091.50069826,1456091.50069826,1123792.04592071,1034531.55593151,890829.037762751,1205752.45066588,1456091.50069826,964668.995704113,1034531.55593151,817623.688757726,1345530.42075425,1156338.51171286,1084880.80957044,1205752.45066588,1156338.51171286,1156338.51171286,964668.995704113,1456091.50069826,1520369.70691883,1411598.98997808,1411598.98997808,1456091.50069826,1520369.70691883,1345530.42075425,1084880.80957044,1123792.04592071,1205752.45066588,1034531.55593151,1084880.80957044,1084880.80957044,1123792.04592071,1084880.80957044,4.8166005288595
"PE 32:2"," [M-H]-@5.72",35473.9336373973,7892.45584426399,31819.8040048479,39121.7235390526,35473.9336373973,24960.0432707651,23668.8150888774,21876.9953979148,29905.1422589492,15777.2991699635,18052.1514022068,20808.5828793092,19230.4242177783,19766.0902323077,47123.1700389236,18422.6022447198,20808.5828793092,19502.167767695,10567.9691574085,33625.6170813812,20553.0435169247,8405.98152389093,13879.4296212777,17858.1983327838,19230.4242177783,19766.0902323077,28371.0524068473,27669.7269174155,23668.8150888774,15507.0561482008,13016.721382706,13879.4296212777,19502.167767695,9642.88937351681,6279.57655554251,5166.54078645223,8820.96042483646,13218.8810080463,11858.5752938058,16859.0080277138,10364.5405776268,7629.5286172313,7434.25355009642,11858.5752938058,13218.8810080463,5964.28525727507,8635.27005289917,8820.96042483646,18783.3928815169,18422.6022447198,19502.167767695,19502.167767695,19502.167767695,21167.2774205338,20553.0435169247,4.84931983149987
"PG 42:9"," [M-H]-@4.95",18783.3928815169,37106.7110444833,32844.5995602581,14942.0395560165,14942.0395560165,22814.0313936417,35928.7366975244,41534.4123553582,41534.4123553582,113119.08871725,43903.6272116872,61406.0632477407,65788.2052304147,89531.9676732323,74699.5418802271,64184.943535615,67653.4106439194,94919.325883354,17030.8772552388,62248.297380789,91053.2857908905,42441.8011357103,69281.4798380118,57966.4207157565,45803.6944741775,14790.6659292596,38502.0070433393,19502.167767695,26691.0866922063,11858.5752938058,22432.4909232519,14589.2596391774,9041.14410954384,67653.4106439194,70587.169716134,21876.9953979148,33625.6170813812,74699.5418802271,61406.0632477407,41534.4123553582,41534.4123553582,56149.8936557904,56149.8936557904,59201.1508533141,65788.2052304147,40240.0754398973,41534.4123553582,54967.5570809419,46377.5448066994,50222.2123266577,46377.5448066994,43903.6272116872,48182.0717913388,51161.5749350982,47123.1700389236,5.19883652166744
"plasmenyl-PE 36:4"," [M-H]-@6.68",1141806.82594899,1141806.82594899,1284906.73203837,1170870.19747674,1360891.52220043,1284906.73203837,1240634.70385502,1330169.31930806,1330169.31930806,1330169.31930806,1105777.26589244,1240634.70385502,1240634.70385502,1284906.73203837,1240634.70385502,1360891.52220043,1434661.24333604,1330169.31930806,2172367.94602516,1240634.70385502,1330169.31930806,1105777.26589244,1360891.52220043,1360891.52220043,1388536.73662013,1330169.31930806,1284906.73203837,1141806.82594899,1063984.35324845,1284906.73203837,1105777.26589244,1105777.26589244,1063984.35324845,1284906.73203837,1284906.73203837,1360891.52220043,1005078.75861457,1105777.26589244,1105777.26589244,1063984.35324845,1170870.19747674,1141806.82594899,1105777.26589244,1360891.52220043,1360891.52220043,1141806.82594899,1105777.26589244,1005078.75861457,1170870.19747674,1330169.31930806,1141806.82594899,1170870.19747674,1170870.19747674,1240634.70385502,1240634.70385502,5.39663124118577
"PC 34:1"," [M-Ac-H]-@6.65",1330169.31930806,1105777.26589244,1360891.52220043,1330169.31930806,1434661.24333604,1477521.75806049,1360891.52220043,1477521.75806049,1388536.73662013,1477521.75806049,1477521.75806049,1477521.75806049,1360891.52220043,1563217.65577718,1563217.65577718,1477521.75806049,2172367.94602516,1563217.65577718,1360891.52220043,1477521.75806049,1563217.65577718,1005078.75861457,1563217.65577718,1563217.65577718,1563217.65577718,1284906.73203837,1105777.26589244,1005078.75861457,1005078.75861457,857398.842731847,1240634.70385502,1141806.82594899,1330169.31930806,1240634.70385502,1240634.70385502,1330169.31930806,1063984.35324845,924259.232793655,1063984.35324845,1170870.19747674,1063984.35324845,1105777.26589244,1005078.75861457,1005078.75861457,1563217.65577718,1063984.35324845,1005078.75861457,924259.232793655,1330169.31930806,1434661.24333604,1240634.70385502,1240634.70385502,1330169.31930806,1388536.73662013,1360891.52220043,5.4189952915405
"PC 34:2"," [M-Ac-H]-@6.21",1360891.52220043,1284906.73203837,1388536.73662013,1563217.65577718,1388536.73662013,1805548.03513738,1563217.65577718,1805548.03513738,1805548.03513738,1063984.35324845,1330169.31930806,1330169.31930806,1434661.24333604,1360891.52220043,1434661.24333604,1240634.70385502,1330169.31930806,1284906.73203837,1240634.70385502,1330169.31930806,1170870.19747674,1477521.75806049,1141806.82594899,1141806.82594899,1170870.19747674,1563217.65577718,1360891.52220043,1388536.73662013,1360891.52220043,1563217.65577718,1563217.65577718,1477521.75806049,2172367.94602516,1170870.19747674,1360891.52220043,777848.534783605,1284906.73203837,1360891.52220043,1388536.73662013,2172367.94602516,1284906.73203837,1434661.24333604,1360891.52220043,1477521.75806049,1141806.82594899,1388536.73662013,2172367.94602516,1563217.65577718,1360891.52220043,1477521.75806049,1284906.73203837,1388536.73662013,1477521.75806049,1477521.75806049,1477521.75806049,5.44991699291607
"PE 34:2"," [M-H]-@6.42",1105777.26589244,857398.842731847,1170870.19747674,1434661.24333604,1240634.70385502,1170870.19747674,1170870.19747674,1360891.52220043,1240634.70385502,406422.851200265,671697.274588215,529649.988185279,924259.232793655,710643.350254821,857398.842731847,1284906.73203837,391991.075401312,603579.139577866,570181.045458088,729936.076439409,406422.851200265,857398.842731847,391991.075401312,406422.851200265,415406.195410902,1388536.73662013,1805548.03513738,1805548.03513738,1388536.73662013,1141806.82594899,1388536.73662013,1388536.73662013,1360891.52220043,603579.139577866,630189.039136372,391991.075401312,630189.039136372,857398.842731847,1360891.52220043,1477521.75806049,729936.076439409,1063984.35324845,1240634.70385502,1063984.35324845,378570.527451316,857398.842731847,1240634.70385502,1141806.82594899,1005078.75861457,924259.232793655,924259.232793655,924259.232793655,924259.232793655,857398.842731847,857398.842731847,5.46752428536728
"PE 38:2"," [M-H]-@7.51",448196.027788776,924259.232793655,503280.34634104,777848.534783605,317030.659916017,474162.6430848,570181.045458088,729936.076439409,503280.34634104,710643.350254821,777848.534783605,777848.534783605,474162.6430848,603579.139577866,710643.350254821,710643.350254821,857398.842731847,710643.350254821,343581.671666813,710643.350254821,630189.039136372,924259.232793655,924259.232793655,777848.534783605,857398.842731847,270214.611960869,337973.853922912,630189.039136372,431768.015308612,378570.527451316,857398.842731847,924259.232793655,729936.076439409,710643.350254821,924259.232793655,503280.34634104,857398.842731847,1005078.75861457,1284906.73203837,857398.842731847,1005078.75861457,777848.534783605,924259.232793655,630189.039136372,777848.534783605,924259.232793655,857398.842731847,1360891.52220043,729936.076439409,777848.534783605,777848.534783605,777848.534783605,710643.350254821,671697.274588215,729936.076439409,5.52817843294093
"PC 44:5"," [M-Ac-H]-@7.94",2584.60353712309,1813.2023707082,2966.5388879537,1536.49406574088,1977.98365687146,3002.81227623157,2406.32562007228,1707.10077887073,2919.73357774234,2919.73357774234,2460.34163717296,2235.3316546621,2379.44107396467,2406.32562007228,1389.40003787783,6018.70163542494,3263.15925648494,1771.31452978073,3002.81227623157,1707.10077887073,1622.89172218463,1337.69350262176,3240.5573576736,2189.86444712293,2379.44107396467,2235.3316546621,1181.70108937913,1930.20778119725,1536.49406574088,1707.10077887073,854.763253912523,1117.91162164385,1034.34162550108,2531.50572594519,2129.86921921666,1707.10077887073,3656.26201152571,2042.02564079167,1771.31452978073,1219.9970072539,2260.07784213417,1771.31452978073,898.373961904056,1536.49406574088,1977.98365687146,1707.10077887073,2129.86921921666,1389.40003787783,1874.82771055837,1930.20778119725,1874.82771055837,1874.82771055837,1771.31452978073,2042.02564079167,2090.49990243022,5.70725697457216
"PC 36:2"," [M-Ac-H]-@6.82",671697.274588215,1063984.35324845,671697.274588215,1005078.75861457,729936.076439409,729936.076439409,1063984.35324845,924259.232793655,924259.232793655,630189.039136372,603579.139577866,924259.232793655,777848.534783605,1005078.75861457,1141806.82594899,857398.842731847,1005078.75861457,924259.232793655,1141806.82594899,1063984.35324845,1063984.35324845,710643.350254821,1240634.70385502,1330169.31930806,1240634.70385502,1005078.75861457,1141806.82594899,671697.274588215,857398.842731847,1330169.31930806,729936.076439409,630189.039136372,1005078.75861457,777848.534783605,729936.076439409,406422.851200265,729936.076439409,1063984.35324845,857398.842731847,1105777.26589244,924259.232793655,857398.842731847,729936.076439409,1105777.26589244,1170870.19747674,1105777.26589244,924259.232793655,857398.842731847,777848.534783605,857398.842731847,857398.842731847,857398.842731847,857398.842731847,924259.232793655,924259.232793655,5.75039446918488
"PE 36:2"," [M-H]-@6.98",1005078.75861457,1240634.70385502,777848.534783605,1284906.73203837,777848.534783605,857398.842731847,1005078.75861457,1105777.26589244,857398.842731847,503280.34634104,729936.076439409,710643.350254821,729936.076439409,924259.232793655,1063984.35324845,1434661.24333604,630189.039136372,857398.842731847,924259.232793655,1141806.82594899,777848.534783605,1141806.82594899,710643.350254821,1063984.35324845,710643.350254821,1434661.24333604,1563217.65577718,1330169.31930806,1105777.26589244,1360891.52220043,1434661.24333604,1284906.73203837,1388536.73662013,857398.842731847,1063984.35324845,603579.139577866,1105777.26589244,1477521.75806049,1563217.65577718,1434661.24333604,1105777.26589244,1330169.31930806,1477521.75806049,1284906.73203837,710643.350254821,1434661.24333604,1434661.24333604,1805548.03513738,1063984.35324845,1063984.35324845,1170870.19747674,1005078.75861457,1005078.75861457,1005078.75861457,1005078.75861457,5.91323134196035
"plasmenyl-PE 36:1"," [M-H]-@7.68",270214.611960869,220401.015264899,225772.247189162,378570.527451316,230120.458118071,303108.577578514,287161.122702733,324416.627688208,260700.804347749,295421.205901521,324416.627688208,242360.539673958,234571.82726034,225772.247189162,195839.975750585,270214.611960869,295421.205901521,156942.202992535,128561.508408334,181912.871395018,214340.763937673,161160.804157178,181912.871395018,202373.172699534,156942.202992535,503280.34634104,208788.147287482,141715.927686262,247652.445144075,139661.698759454,202373.172699534,278079.626374692,378570.527451316,242360.539673958,312672.922253112,415406.195410902,295421.205901521,144930.140918802,141715.927686262,169476.688360362,189294.061798486,139661.698759454,131493.365381345,105787.310973488,153361.534593716,169476.688360362,124149.506933343,161160.804157178,234571.82726034,208788.147287482,247652.445144075,214340.763937673,220401.015264899,220401.015264899,214340.763937673,6.09321214549246
"lysoPE 18:2"," [M-H]-@1.32",89531.9676732323,80150.8172048298,76000.9210241204,76000.9210241204,44468.7218741318,49000.8732518591,87172.2008562676,76000.9210241204,56149.8936557904,57966.4207157565,48182.0717913388,54967.5570809419,50222.2123266577,81010.799828919,49000.8732518591,57966.4207157565,40586.2240315824,32844.5995602581,5054.99837381301,39121.7235390526,29905.1422589492,31203.8141300625,25252.9578295235,31203.8141300625,24019.5110456632,57966.4207157565,110320.801448749,225772.247189162,69281.4798380118,32844.5995602581,78695.0530453306,85545.30156897,57019.204561377,41534.4123553582,56149.8936557904,5863.54157902534,35473.9336373973,65125.2257666522,78695.0530453306,93175.0716022023,38502.0070433393,40240.0754398973,43903.6272116872,61406.0632477407,52357.5794593338,77051.3061921559,43390.0427690779,105787.310973488,65788.2052304147,65125.2257666522,64184.943535615,73034.8931539208,69281.4798380118,60549.0879490913,64184.943535615,6.10160936217972
"PG 44:12"," [M-H]-@4.58",181912.871395018,312672.922253112,150462.807134574,43390.0427690779,74699.5418802271,97178.5672047222,144930.140918802,98902.095819984,74699.5418802271,415406.195410902,317030.659916017,278079.626374692,242360.539673958,242360.539673958,242360.539673958,337973.853922912,177326.928718652,391991.075401312,208788.147287482,406422.851200265,603579.139577866,303108.577578514,431768.015308612,503280.34634104,370200.811223377,42441.8011357103,94919.325883354,98902.095819984,93175.0716022023,60549.0879490913,82187.1006181964,63557.6638947225,47123.1700389236,202373.172699534,177326.928718652,77051.3061921559,128561.508408334,278079.626374692,225772.247189162,230120.458118071,270214.611960869,370200.811223377,406422.851200265,603579.139577866,630189.039136372,234571.82726034,359576.300330345,312672.922253112,270214.611960869,260700.804347749,242360.539673958,230120.458118071,247652.445144075,270214.611960869,242360.539673958,6.11181673848799
"PG 38:4"," [M-H]-@6.15",33257.2218777345,29062.2865632281,18992.0606850502,17030.8772552388,18783.3928815169,18783.3928815169,21167.2774205338,17858.1983327838,25252.9578295235,15507.0561482008,12050.9503239596,14942.0395560165,14790.6659292596,22145.5932237834,11958.7041055247,34698.5125620942,29062.2865632281,19766.0902323077,53465.167923091,18052.1514022068,23154.368444744,20553.0435169247,31819.8040048479,24545.7280568123,19502.167767695,38502.0070433393,31203.8141300625,20113.1906722862,17300.6359888415,31203.8141300625,20808.5828793092,17654.6588222659,14389.3093218788,18422.6022447198,17300.6359888415,18992.0606850502,18052.1514022068,17300.6359888415,29062.2865632281,16567.069256039,17030.8772552388,42441.8011357103,27669.7269174155,31203.8141300625,29905.1422589492,25770.5874241869,26330.049249067,26691.0866922063,18422.6022447198,20113.1906722862,20113.1906722862,17654.6588222659,17654.6588222659,17654.6588222659,17858.1983327838,6.15117358100363
"PA 36:1"," [M-H]-@6.37",11858.5752938058,13879.4296212777,23668.8150888774,16328.4466952437,11046.1880011681,39121.7235390526,11858.5752938058,19766.0902323077,10063.9615314615,18783.3928815169,18422.6022447198,16859.0080277138,11858.5752938058,8405.98152389093,12641.3271214671,14790.6659292596,16859.0080277138,11958.7041055247,17300.6359888415,9815.49086811924,8562.32096238921,8006.1700733225,15507.0561482008,29062.2865632281,12050.9503239596,28371.0524068473,13693.1479985585,10063.9615314615,4916.9181733002,16859.0080277138,14942.0395560165,6666.52714092414,7892.45584426399,19502.167767695,17858.1983327838,12641.3271214671,9642.88937351681,15777.2991699635,7158.34006985689,19230.4242177783,19230.4242177783,9815.49086811924,11601.4033339031,10063.9615314615,13879.4296212777,14790.6659292596,12242.0741170232,8006.1700733225,13497.6290669996,13497.6290669996,11601.4033339031,12532.7743970171,12050.9503239596,12641.3271214671,13693.1479985585,6.27574515634128
"PG 38:7"," [M-H]-@4.44",16041.5719612405,13218.8810080463,16859.0080277138,11858.5752938058,7158.34006985689,22432.4909232519,22432.4909232519,17654.6588222659,21587.8162404977,49000.8732518591,24545.7280568123,23154.368444744,17300.6359888415,26330.049249067,46377.5448066994,56149.8936557904,22432.4909232519,33625.6170813812,8062.32121991041,32844.5995602581,35473.9336373973,7562.29051639789,34698.5125620942,21587.8162404977,16567.069256039,11958.7041055247,13497.6290669996,9164.11248687634,7892.45584426399,6504.40842638318,15507.0561482008,5756.81119569631,5599.89253538876,13016.721382706,9457.7148263678,4677.10353948002,8223.51871446462,13016.721382706,10063.9615314615,13218.8810080463,16041.5719612405,11958.7041055247,11302.8023337359,15777.2991699635,39121.7235390526,7374.27961812012,9457.7148263678,14042.4022303097,20113.1906722862,18992.0606850502,19230.4242177783,21876.9953979148,22145.5932237834,21587.8162404977,19766.0902323077,6.39886547145964
"PC 36:5"," [M-Ac-H]-@5.61",260700.804347749,87172.2008562676,220401.015264899,124149.506933343,225772.247189162,189294.061798486,177326.928718652,110320.801448749,202373.172699534,202373.172699534,202373.172699534,189294.061798486,161160.804157178,169476.688360362,214340.763937673,150462.807134574,220401.015264899,230120.458118071,312672.922253112,278079.626374692,242360.539673958,72134.4767047597,225772.247189162,242360.539673958,287161.122702733,136837.712454063,80150.8172048298,89531.9676732323,110320.801448749,113119.08871725,141715.927686262,141715.927686262,181912.871395018,131493.365381345,88212.5794587881,98902.095819984,87172.2008562676,102262.39039454,80150.8172048298,69281.4798380118,126846.615144539,78695.0530453306,72134.4767047597,110320.801448749,278079.626374692,80150.8172048298,139661.698759454,46377.5448066994,144930.140918802,136837.712454063,144930.140918802,136837.712454063,153361.534593716,161160.804157178,136837.712454063,6.4883379778925
"PG 40:9"," [M-H]-@4.32",4125.84916612601,9041.14410954384,7562.29051639789,5863.54157902534,3002.81227623157,8405.98152389093,9041.14410954384,7374.27961812012,7434.25355009642,17654.6588222659,14942.0395560165,11196.8370100297,12532.7743970171,12532.7743970171,14589.2596391774,14589.2596391774,6774.47535677665,10063.9615314615,3817.98226544077,7629.5286172313,9642.88937351681,12242.0741170232,7629.5286172313,6018.70163542494,4494.95613703607,8635.27005289917,10567.9691574085,8635.27005289917,6666.52714092414,7241.97550704791,11196.8370100297,4827.65613461151,6419.39100182543,9280.91190583454,8635.27005289917,4208.25870172074,5166.54078645223,11302.8023337359,9164.11248687634,9041.14410954384,12050.9503239596,12050.9503239596,12532.7743970171,17030.8772552388,7158.34006985689,6118.74510740346,9815.49086811924,16328.4466952437,9280.91190583454,9164.11248687634,9164.11248687634,8562.32096238921,9457.7148263678,9815.49086811924,10567.9691574085,6.65162532799969
"PA 36:3"," [M-H]-@5.46",20553.0435169247,16859.0080277138,51161.5749350982,40586.2240315824,19230.4242177783,85545.30156897,34698.5125620942,42441.8011357103,18783.3928815169,35473.9336373973,42441.8011357103,33257.2218777345,34698.5125620942,13218.8810080463,29905.1422589492,7158.34006985689,10205.7135939156,14389.3093218788,4827.65613461151,16041.5719612405,7629.5286172313,10205.7135939156,13497.6290669996,19766.0902323077,8223.51871446462,40240.0754398973,22145.5932237834,24545.7280568123,6860.64490177395,19230.4242177783,39121.7235390526,17858.1983327838,20553.0435169247,19230.4242177783,23668.8150888774,6860.64490177395,18783.3928815169,26330.049249067,9815.49086811924,23154.368444744,23668.8150888774,7013.81093793881,17300.6359888415,15507.0561482008,12242.0741170232,17858.1983327838,21876.9953979148,12242.0741170232,23668.8150888774,22814.0313936417,27136.7913086955,26330.049249067,24545.7280568123,27136.7913086955,25252.9578295235,6.70303285381814
